iso3c,country_name_wdi,global_group,region,year,un_votes_total,un_votes_yes,un_votes_no,un_votes_abstain,un_yes_share,un_no_share,un_abstain_share
PHL,Philippines,Global South,East Asia & Pacific,2016,81,73,1,7,0.9012345679012346,0.012345679012345678,0.08641975308641975
PHL,Philippines,Global South,East Asia & Pacific,2017,94,87,4,3,0.925531914893617,0.0425531914893617,0.031914893617021274
PHL,Philippines,Global South,East Asia & Pacific,2018,107,94,3,10,0.8785046728971962,0.028037383177570093,0.09345794392523364
PHL,Philippines,Global South,East Asia & Pacific,2019,100,88,4,8,0.88,0.04,0.08
PHL,Philippines,Global South,East Asia & Pacific,2020,100,93,4,3,0.93,0.04,0.03
PHL,Philippines,Global South,East Asia & Pacific,2021,86,78,4,4,0.9069767441860465,0.046511627906976744,0.046511627906976744
PHL,Philippines,Global South,East Asia & Pacific,2022,89,80,1,7,0.898876404494382,0.011235955056179775,0.07865168539325842
PHL,Philippines,Global South,East Asia & Pacific,2023,88,79,1,7,0.8977272727272727,0.011363636363636364,0.07954545454545454
PHL,Philippines,Global South,East Asia & Pacific,2024,95,84,0,11,0.8842105263157894,0,0.11578947368421053
POL,Poland,Global North,Europe,2004,73,47,13,13,0.6438356164383562,0.1780821917808219,0.1780821917808219
POL,Poland,Global North,Europe,2005,75,48,10,16,0.64,0.13333333333333333,0.21333333333333335
POL,Poland,Global North,Europe,2006,101,69,13,18,0.6831683168316832,0.12871287128712872,0.1782178217821782
POL,Poland,Global North,Europe,2007,79,52,14,13,0.6582278481012658,0.17721518987341772,0.16455696202531644
POL,Poland,Global North,Europe,2008,78,49,11,18,0.6282051282051282,0.14102564102564102,0.23076923076923078
POL,Poland,Global North,Europe,2009,68,40,17,11,0.5882352941176471,0.25,0.16176470588235295
POL,Poland,Global North,Europe,2010,72,43,13,15,0.5972222222222222,0.18055555555555555,0.20833333333333334
POL,Poland,Global North,Europe,2011,69,45,12,12,0.6521739130434783,0.17391304347826086,0.17391304347826086
POL,Poland,Global North,Europe,2012,74,46,11,17,0.6216216216216216,0.14864864864864866,0.22972972972972974
POL,Poland,Global North,Europe,2013,64,38,13,12,0.59375,0.203125,0.1875
POL,Poland,Global North,Europe,2014,80,50,12,18,0.625,0.15,0.225
POL,Poland,Global North,Europe,2015,78,41,17,20,0.5256410256410257,0.21794871794871795,0.2564102564102564
POL,Poland,Global North,Europe,2016,81,48,16,16,0.5925925925925926,0.19753086419753085,0.19753086419753085
POL,Poland,Global North,Europe,2017,94,53,17,24,0.5638297872340425,0.18085106382978725,0.2553191489361702
POL,Poland,Global North,Europe,2018,107,66,21,19,0.616822429906542,0.19626168224299065,0.17757009345794392
POL,Poland,Global North,Europe,2019,100,53,21,26,0.53,0.21,0.26
POL,Poland,Global North,Europe,2020,100,61,21,18,0.61,0.21,0.18
POL,Poland,Global North,Europe,2021,86,50,20,16,0.5813953488372093,0.23255813953488372,0.18604651162790697
POL,Poland,Global North,Europe,2022,89,53,21,14,0.5955056179775281,0.23595505617977527,0.15730337078651685
POL,Poland,Global North,Europe,2023,88,51,22,15,0.5795454545454546,0.25,0.17045454545454544
POL,Poland,Global North,Europe,2024,95,51,23,21,0.5368421052631579,0.24210526315789474,0.22105263157894736
PRT,Portugal,Global North,Europe,2004,73,48,12,13,0.6575342465753424,0.1643835616438356,0.1780821917808219
PRT,Portugal,Global North,Europe,2005,75,52,10,13,0.6933333333333334,0.13333333333333333,0.17333333333333334
PRT,Portugal,Global North,Europe,2006,101,70,13,18,0.693069306930693,0.12871287128712872,0.1782178217821782
PRT,Portugal,Global North,Europe,2007,79,54,14,11,0.6835443037974683,0.17721518987341772,0.13924050632911392
PRT,Portugal,Global North,Europe,2008,78,49,10,19,0.6282051282051282,0.1282051282051282,0.24358974358974358
PRT,Portugal,Global North,Europe,2009,68,42,13,13,0.6176470588235294,0.19117647058823528,0.19117647058823528
PRT,Portugal,Global North,Europe,2010,72,47,11,14,0.6527777777777778,0.1527777777777778,0.19444444444444445
PRT,Portugal,Global North,Europe,2011,69,46,11,12,0.6666666666666666,0.15942028985507245,0.17391304347826086
PRT,Portugal,Global North,Europe,2012,74,49,11,14,0.6621621621621622,0.14864864864864866,0.1891891891891892
PRT,Portugal,Global North,Europe,2013,64,37,12,13,0.578125,0.1875,0.203125
PRT,Portugal,Global North,Europe,2014,80,50,11,18,0.625,0.1375,0.225
PRT,Portugal,Global North,Europe,2015,78,43,12,22,0.5512820512820513,0.15384615384615385,0.28205128205128205
PRT,Portugal,Global North,Europe,2016,81,51,13,16,0.6296296296296297,0.16049382716049382,0.19753086419753085
PRT,Portugal,Global North,Europe,2017,94,56,15,23,0.5957446808510638,0.1595744680851064,0.24468085106382978
PRT,Portugal,Global North,Europe,2018,107,75,16,16,0.7009345794392523,0.14953271028037382,0.14953271028037382
PRT,Portugal,Global North,Europe,2019,100,57,17,26,0.57,0.17,0.26
PRT,Portugal,Global North,Europe,2020,100,65,16,19,0.65,0.16,0.19
PRT,Portugal,Global North,Europe,2021,86,52,16,18,0.6046511627906976,0.18604651162790697,0.20930232558139536
PRT,Portugal,Global North,Europe,2022,89,57,18,14,0.6404494382022472,0.20224719101123595,0.15730337078651685
PRT,Portugal,Global North,Europe,2023,88,54,19,15,0.6136363636363636,0.2159090909090909,0.17045454545454544
PRT,Portugal,Global North,Europe,2024,95,56,18,20,0.5894736842105263,0.18947368421052632,0.21052631578947367
PRY,Paraguay,Global South,Latin America & Caribbean,2004,73,64,0,5,0.8767123287671232,0,0.0684931506849315
PRY,Paraguay,Global South,Latin America & Caribbean,2005,75,68,0,3,0.9066666666666666,0,0.04
PRY,Paraguay,Global South,Latin America & Caribbean,2006,101,97,0,4,0.9603960396039604,0,0.039603960396039604
PRY,Paraguay,Global South,Latin America & Caribbean,2007,79,68,0,3,0.8607594936708861,0,0.0379746835443038
PRY,Paraguay,Global South,Latin America & Caribbean,2008,78,72,0,3,0.9230769230769231,0,0.038461538461538464
PRY,Paraguay,Global South,Latin America & Caribbean,2009,68,61,0,4,0.8970588235294118,0,0.058823529411764705
PRY,Paraguay,Global South,Latin America & Caribbean,2010,72,63,0,4,0.875,0,0.05555555555555555
PRY,Paraguay,Global South,Latin America & Caribbean,2011,69,60,0,4,0.8695652173913043,0,0.057971014492753624
PRY,Paraguay,Global South,Latin America & Caribbean,2012,74,68,0,4,0.918918918918919,0,0.05405405405405406
PRY,Paraguay,Global South,Latin America & Caribbean,2013,64,44,1,19,0.6875,0.015625,0.296875
PRY,Paraguay,Global South,Latin America & Caribbean,2014,80,61,0,19,0.7625,0,0.2375
PRY,Paraguay,Global South,Latin America & Caribbean,2015,78,59,0,17,0.7564102564102564,0,0.21794871794871795
PRY,Paraguay,Global South,Latin America & Caribbean,2016,81,60,0,20,0.7407407407407407,0,0.24691358024691357
PRY,Paraguay,Global South,Latin America & Caribbean,2017,94,72,0,22,0.7659574468085106,0,0.23404255319148937
PRY,Paraguay,Global South,Latin America & Caribbean,2018,107,86,0,12,0.8037383177570093,0,0.11214953271028037
PRY,Paraguay,Global South,Latin America & Caribbean,2019,100,90,1,7,0.9,0.01,0.07
PRY,Paraguay,Global South,Latin America & Caribbean,2020,100,91,0,8,0.91,0,0.08
PRY,Paraguay,Global South,Latin America & Caribbean,2021,86,79,0,7,0.9186046511627907,0,0.08139534883720931
PRY,Paraguay,Global South,Latin America & Caribbean,2022,89,81,0,8,0.9101123595505618,0,0.0898876404494382
PRY,Paraguay,Global South,Latin America & Caribbean,2023,88,74,2,12,0.8409090909090909,0.022727272727272728,0.13636363636363635
PRY,Paraguay,Global South,Latin America & Caribbean,2024,95,62,8,24,0.6526315789473685,0.08421052631578947,0.25263157894736843
QAT,Qatar,Global South,Middle East & North Africa,2004,73,67,2,3,0.9178082191780822,0.0273972602739726,0.0410958904109589
QAT,Qatar,Global South,Middle East & North Africa,2005,75,69,3,3,0.92,0.04,0.04
QAT,Qatar,Global South,Middle East & North Africa,2006,101,92,2,7,0.9108910891089109,0.019801980198019802,0.06930693069306931
QAT,Qatar,Global South,Middle East & North Africa,2007,79,73,3,3,0.9240506329113924,0.0379746835443038,0.0379746835443038
QAT,Qatar,Global South,Middle East & North Africa,2008,78,66,2,9,0.8461538461538461,0.02564102564102564,0.11538461538461539
QAT,Qatar,Global South,Middle East & North Africa,2009,68,61,1,6,0.8970588235294118,0.014705882352941176,0.08823529411764706
QAT,Qatar,Global South,Middle East & North Africa,2010,72,65,2,5,0.9027777777777778,0.027777777777777776,0.06944444444444445
QAT,Qatar,Global South,Middle East & North Africa,2011,69,61,1,7,0.8840579710144928,0.014492753623188406,0.10144927536231885
QAT,Qatar,Global South,Middle East & North Africa,2012,74,64,3,6,0.8648648648648649,0.04054054054054054,0.08108108108108109
QAT,Qatar,Global South,Middle East & North Africa,2013,64,57,1,6,0.890625,0.015625,0.09375
QAT,Qatar,Global South,Middle East & North Africa,2014,80,73,2,5,0.9125,0.025,0.0625
QAT,Qatar,Global South,Middle East & North Africa,2015,78,69,0,8,0.8846153846153846,0,0.10256410256410256
QAT,Qatar,Global South,Middle East & North Africa,2016,81,72,2,7,0.8888888888888888,0.024691358024691357,0.08641975308641975
QAT,Qatar,Global South,Middle East & North Africa,2017,94,85,0,7,0.9042553191489362,0,0.07446808510638298
QAT,Qatar,Global South,Middle East & North Africa,2018,107,96,2,9,0.897196261682243,0.018691588785046728,0.08411214953271028
QAT,Qatar,Global South,Middle East & North Africa,2019,100,89,0,10,0.89,0,0.1
QAT,Qatar,Global South,Middle East & North Africa,2020,100,91,2,6,0.91,0.02,0.06
QAT,Qatar,Global South,Middle East & North Africa,2021,86,79,0,7,0.9186046511627907,0,0.08139534883720931
QAT,Qatar,Global South,Middle East & North Africa,2022,89,78,2,8,0.8764044943820225,0.02247191011235955,0.0898876404494382
QAT,Qatar,Global South,Middle East & North Africa,2023,88,77,1,10,0.875,0.011363636363636364,0.11363636363636363
QAT,Qatar,Global South,Middle East & North Africa,2024,95,86,2,7,0.9052631578947369,0.021052631578947368,0.07368421052631578
ROU,Romania,Global North,Europe,2004,73,46,12,14,0.6301369863013698,0.1643835616438356,0.1917808219178082
ROU,Romania,Global North,Europe,2005,75,49,10,16,0.6533333333333333,0.13333333333333333,0.21333333333333335
ROU,Romania,Global North,Europe,2006,101,69,12,19,0.6831683168316832,0.1188118811881188,0.18811881188118812
ROU,Romania,Global North,Europe,2007,79,51,13,14,0.6455696202531646,0.16455696202531644,0.17721518987341772
ROU,Romania,Global North,Europe,2008,78,50,10,18,0.6410256410256411,0.1282051282051282,0.23076923076923078
ROU,Romania,Global North,Europe,2009,68,41,13,14,0.6029411764705882,0.19117647058823528,0.20588235294117646
ROU,Romania,Global North,Europe,2010,72,43,11,18,0.5972222222222222,0.1527777777777778,0.25
ROU,Romania,Global North,Europe,2011,69,44,11,13,0.6376811594202898,0.15942028985507245,0.18840579710144928
ROU,Romania,Global North,Europe,2012,74,45,10,19,0.6081081081081081,0.13513513513513514,0.25675675675675674
ROU,Romania,Global North,Europe,2013,64,38,11,15,0.59375,0.171875,0.234375
ROU,Romania,Global North,Europe,2014,80,50,10,20,0.625,0.125,0.25
ROU,Romania,Global North,Europe,2015,78,41,13,24,0.5256410256410257,0.16666666666666666,0.3076923076923077
ROU,Romania,Global North,Europe,2016,81,48,16,16,0.5925925925925926,0.19753086419753085,0.19753086419753085
ROU,Romania,Global North,Europe,2017,94,52,17,24,0.5531914893617021,0.18085106382978725,0.2553191489361702
ROU,Romania,Global North,Europe,2018,107,68,18,21,0.6355140186915887,0.16822429906542055,0.19626168224299065
ROU,Romania,Global North,Europe,2019,100,55,20,25,0.55,0.2,0.25
ROU,Romania,Global North,Europe,2020,100,62,20,18,0.62,0.2,0.18
ROU,Romania,Global North,Europe,2021,86,49,18,19,0.5697674418604651,0.20930232558139536,0.22093023255813954
ROU,Romania,Global North,Europe,2022,89,53,21,15,0.5955056179775281,0.23595505617977527,0.16853932584269662
ROU,Romania,Global North,Europe,2023,88,50,22,16,0.5681818181818182,0.25,0.18181818181818182
ROU,Romania,Global North,Europe,2024,95,50,23,22,0.5263157894736842,0.24210526315789474,0.23157894736842105
RWA,Rwanda,Global South,Sub-Saharan Africa,2004,73,44,1,2,0.6027397260273972,0.0136986301369863,0.0273972602739726
RWA,Rwanda,Global South,Sub-Saharan Africa,2005,75,20,1,4,0.26666666666666666,0.013333333333333334,0.05333333333333334
RWA,Rwanda,Global South,Sub-Saharan Africa,2006,101,67,0,4,0.6633663366336634,0,0.039603960396039604
RWA,Rwanda,Global South,Sub-Saharan Africa,2007,79,46,0,5,0.5822784810126582,0,0.06329113924050633
RWA,Rwanda,Global South,Sub-Saharan Africa,2008,78,50,0,4,0.6410256410256411,0,0.05128205128205128
RWA,Rwanda,Global South,Sub-Saharan Africa,2009,68,21,0,4,0.3088235294117647,0,0.058823529411764705
RWA,Rwanda,Global South,Sub-Saharan Africa,2010,72,36,0,3,0.5,0,0.041666666666666664
RWA,Rwanda,Global South,Sub-Saharan Africa,2011,69,15,0,0,0.21739130434782608,0,0
RWA,Rwanda,Global South,Sub-Saharan Africa,2012,74,53,0,8,0.7162162162162162,0,0.10810810810810811
RWA,Rwanda,Global South,Sub-Saharan Africa,2013,64,37,0,3,0.578125,0,0.046875
RWA,Rwanda,Global South,Sub-Saharan Africa,2014,80,60,0,10,0.75,0,0.125
RWA,Rwanda,Global South,Sub-Saharan Africa,2015,78,40,0,1,0.5128205128205128,0,0.01282051282051282
RWA,Rwanda,Global South,Sub-Saharan Africa,2016,81,2,0,2,0.024691358024691357,0,0.024691358024691357
RWA,Rwanda,Global South,Sub-Saharan Africa,2017,94,58,0,13,0.6170212765957447,0,0.13829787234042554
RWA,Rwanda,Global South,Sub-Saharan Africa,2018,107,52,0,27,0.48598130841121495,0,0.2523364485981308
RWA,Rwanda,Global South,Sub-Saharan Africa,2019,100,68,0,20,0.68,0,0.2
RWA,Rwanda,Global South,Sub-Saharan Africa,2020,100,71,0,17,0.71,0,0.17
RWA,Rwanda,Global South,Sub-Saharan Africa,2021,86,57,0,15,0.6627906976744186,0,0.1744186046511628
RWA,Rwanda,Global South,Sub-Saharan Africa,2022,89,53,0,20,0.5955056179775281,0,0.2247191011235955
RWA,Rwanda,Global South,Sub-Saharan Africa,2023,88,60,0,7,0.6818181818181818,0,0.07954545454545454
RWA,Rwanda,Global South,Sub-Saharan Africa,2024,95,73,0,12,0.7684210526315789,0,0.12631578947368421
SAU,Saudi Arabia,Global South,Middle East & North Africa,2004,73,65,2,4,0.8904109589041096,0.0273972602739726,0.0547945205479452
SAU,Saudi Arabia,Global South,Middle East & North Africa,2005,75,67,3,3,0.8933333333333333,0.04,0.04
SAU,Saudi Arabia,Global South,Middle East & North Africa,2006,101,94,1,5,0.9306930693069307,0.009900990099009901,0.04950495049504951
SAU,Saudi Arabia,Global South,Middle East & North Africa,2007,79,73,2,3,0.9240506329113924,0.02531645569620253,0.0379746835443038
SAU,Saudi Arabia,Global South,Middle East & North Africa,2008,78,66,2,7,0.8461538461538461,0.02564102564102564,0.08974358974358974
SAU,Saudi Arabia,Global South,Middle East & North Africa,2009,68,62,0,5,0.9117647058823529,0,0.07352941176470588
SAU,Saudi Arabia,Global South,Middle East & North Africa,2010,72,64,2,4,0.8888888888888888,0.027777777777777776,0.05555555555555555
SAU,Saudi Arabia,Global South,Middle East & North Africa,2011,69,60,0,9,0.8695652173913043,0,0.13043478260869565
SAU,Saudi Arabia,Global South,Middle East & North Africa,2012,74,62,2,8,0.8378378378378378,0.02702702702702703,0.10810810810810811
SAU,Saudi Arabia,Global South,Middle East & North Africa,2013,64,57,0,6,0.890625,0,0.09375
SAU,Saudi Arabia,Global South,Middle East & North Africa,2014,80,70,2,7,0.875,0.025,0.0875
SAU,Saudi Arabia,Global South,Middle East & North Africa,2015,78,71,0,7,0.9102564102564102,0,0.08974358974358974
SAU,Saudi Arabia,Global South,Middle East & North Africa,2016,81,73,2,6,0.9012345679012346,0.024691358024691357,0.07407407407407407
SAU,Saudi Arabia,Global South,Middle East & North Africa,2017,94,89,0,4,0.9468085106382979,0,0.0425531914893617
SAU,Saudi Arabia,Global South,Middle East & North Africa,2018,107,96,2,9,0.897196261682243,0.018691588785046728,0.08411214953271028
SAU,Saudi Arabia,Global South,Middle East & North Africa,2019,100,88,1,10,0.88,0.01,0.1
SAU,Saudi Arabia,Global South,Middle East & North Africa,2020,100,90,2,8,0.9,0.02,0.08
SAU,Saudi Arabia,Global South,Middle East & North Africa,2021,86,75,1,10,0.872093023255814,0.011627906976744186,0.11627906976744186
SAU,Saudi Arabia,Global South,Middle East & North Africa,2022,89,72,2,13,0.8089887640449438,0.02247191011235955,0.14606741573033707
SAU,Saudi Arabia,Global South,Middle East & North Africa,2023,88,64,1,22,0.7272727272727273,0.011363636363636364,0.25
SAU,Saudi Arabia,Global South,Middle East & North Africa,2024,95,77,2,15,0.8105263157894737,0.021052631578947368,0.15789473684210525
SEN,Senegal,Global South,Sub-Saharan Africa,2004,73,68,1,4,0.9315068493150684,0.0136986301369863,0.0547945205479452
SEN,Senegal,Global South,Sub-Saharan Africa,2005,75,64,1,4,0.8533333333333334,0.013333333333333334,0.05333333333333334
SEN,Senegal,Global South,Sub-Saharan Africa,2006,101,93,1,5,0.9207920792079208,0.009900990099009901,0.04950495049504951
SEN,Senegal,Global South,Sub-Saharan Africa,2007,79,74,1,3,0.9367088607594937,0.012658227848101266,0.0379746835443038
SEN,Senegal,Global South,Sub-Saharan Africa,2008,78,69,1,5,0.8846153846153846,0.01282051282051282,0.0641025641025641
SEN,Senegal,Global South,Sub-Saharan Africa,2009,68,63,1,3,0.9264705882352942,0.014705882352941176,0.04411764705882353
SEN,Senegal,Global South,Sub-Saharan Africa,2010,72,65,0,6,0.9027777777777778,0,0.08333333333333333
SEN,Senegal,Global South,Sub-Saharan Africa,2011,69,64,0,2,0.927536231884058,0,0.028985507246376812
SEN,Senegal,Global South,Sub-Saharan Africa,2012,74,67,0,1,0.9054054054054054,0,0.013513513513513514
SEN,Senegal,Global South,Sub-Saharan Africa,2013,64,59,0,1,0.921875,0,0.015625
SEN,Senegal,Global South,Sub-Saharan Africa,2014,80,74,0,6,0.925,0,0.075
SEN,Senegal,Global South,Sub-Saharan Africa,2015,78,73,0,4,0.9358974358974359,0,0.05128205128205128
SEN,Senegal,Global South,Sub-Saharan Africa,2016,81,76,0,2,0.9382716049382716,0,0.024691358024691357
SEN,Senegal,Global South,Sub-Saharan Africa,2017,94,79,0,3,0.8404255319148937,0,0.031914893617021274
SEN,Senegal,Global South,Sub-Saharan Africa,2018,107,93,1,9,0.8691588785046729,0.009345794392523364,0.08411214953271028
SEN,Senegal,Global South,Sub-Saharan Africa,2019,100,92,0,6,0.92,0,0.06
SEN,Senegal,Global South,Sub-Saharan Africa,2020,100,92,0,1,0.92,0,0.01
SEN,Senegal,Global South,Sub-Saharan Africa,2021,86,80,0,4,0.9302325581395349,0,0.046511627906976744
SEN,Senegal,Global South,Sub-Saharan Africa,2022,89,79,0,6,0.8876404494382022,0,0.06741573033707865
SEN,Senegal,Global South,Sub-Saharan Africa,2023,88,76,0,9,0.8636363636363636,0,0.10227272727272728
SEN,Senegal,Global South,Sub-Saharan Africa,2024,95,80,0,8,0.8421052631578947,0,0.08421052631578947
SGP,Singapore,Global North,East Asia & Pacific,2004,73,63,0,9,0.863013698630137,0,0.1232876712328767
SGP,Singapore,Global North,East Asia & Pacific,2005,75,67,1,7,0.8933333333333333,0.013333333333333334,0.09333333333333334
SGP,Singapore,Global North,East Asia & Pacific,2006,101,91,0,10,0.900990099009901,0,0.09900990099009901
SGP,Singapore,Global North,East Asia & Pacific,2007,79,71,1,7,0.8987341772151899,0.012658227848101266,0.08860759493670886
SGP,Singapore,Global North,East Asia & Pacific,2008,78,68,1,9,0.8717948717948718,0.01282051282051282,0.11538461538461539
SGP,Singapore,Global North,East Asia & Pacific,2009,68,63,0,5,0.9264705882352942,0,0.07352941176470588
SGP,Singapore,Global North,East Asia & Pacific,2010,72,66,1,5,0.9166666666666666,0.013888888888888888,0.06944444444444445
SGP,Singapore,Global North,East Asia & Pacific,2011,69,63,0,6,0.9130434782608695,0,0.08695652173913043
SGP,Singapore,Global North,East Asia & Pacific,2012,74,67,1,6,0.9054054054054054,0.013513513513513514,0.08108108108108109
SGP,Singapore,Global North,East Asia & Pacific,2013,64,60,0,4,0.9375,0,0.0625
SGP,Singapore,Global North,East Asia & Pacific,2014,80,74,1,5,0.925,0.0125,0.0625
SGP,Singapore,Global North,East Asia & Pacific,2015,78,73,0,5,0.9358974358974359,0,0.0641025641025641
SGP,Singapore,Global North,East Asia & Pacific,2016,81,75,1,5,0.9259259259259259,0.012345679012345678,0.06172839506172839
SGP,Singapore,Global North,East Asia & Pacific,2017,94,88,0,6,0.9361702127659575,0,0.06382978723404255
SGP,Singapore,Global North,East Asia & Pacific,2018,107,94,1,12,0.8785046728971962,0.009345794392523364,0.11214953271028037
SGP,Singapore,Global North,East Asia & Pacific,2019,100,93,1,6,0.93,0.01,0.06
SGP,Singapore,Global North,East Asia & Pacific,2020,100,92,1,7,0.92,0.01,0.07
SGP,Singapore,Global North,East Asia & Pacific,2021,86,80,0,6,0.9302325581395349,0,0.06976744186046512
SGP,Singapore,Global North,East Asia & Pacific,2022,89,77,1,11,0.8651685393258427,0.011235955056179775,0.12359550561797752
SGP,Singapore,Global North,East Asia & Pacific,2023,88,78,0,10,0.8863636363636364,0,0.11363636363636363
SGP,Singapore,Global North,East Asia & Pacific,2024,95,88,1,6,0.9263157894736842,0.010526315789473684,0.06315789473684211
SVK,Slovak Republic,Global North,Europe,2004,73,48,12,13,0.6575342465753424,0.1643835616438356,0.1780821917808219
SVK,Slovak Republic,Global North,Europe,2005,75,51,10,14,0.68,0.13333333333333333,0.18666666666666668
SVK,Slovak Republic,Global North,Europe,2006,101,69,13,17,0.6831683168316832,0.12871287128712872,0.16831683168316833
SVK,Slovak Republic,Global North,Europe,2007,79,53,14,12,0.6708860759493671,0.17721518987341772,0.1518987341772152
SVK,Slovak Republic,Global North,Europe,2008,78,50,10,18,0.6410256410256411,0.1282051282051282,0.23076923076923078
SVK,Slovak Republic,Global North,Europe,2009,68,41,15,12,0.6029411764705882,0.22058823529411764,0.17647058823529413
SVK,Slovak Republic,Global North,Europe,2010,72,43,12,17,0.5972222222222222,0.16666666666666666,0.2361111111111111
SVK,Slovak Republic,Global North,Europe,2011,69,45,12,12,0.6521739130434783,0.17391304347826086,0.17391304347826086
SVK,Slovak Republic,Global North,Europe,2012,74,46,11,17,0.6216216216216216,0.14864864864864866,0.22972972972972974
SVK,Slovak Republic,Global North,Europe,2013,64,39,13,12,0.609375,0.203125,0.1875
SVK,Slovak Republic,Global North,Europe,2014,80,51,12,17,0.6375,0.15,0.2125
SVK,Slovak Republic,Global North,Europe,2015,78,42,15,21,0.5384615384615384,0.19230769230769232,0.2692307692307692
SVK,Slovak Republic,Global North,Europe,2016,81,51,16,14,0.6296296296296297,0.19753086419753085,0.1728395061728395
SVK,Slovak Republic,Global North,Europe,2017,94,55,16,22,0.5851063829787234,0.1702127659574468,0.23404255319148937
SVK,Slovak Republic,Global North,Europe,2018,107,68,18,19,0.6355140186915887,0.16822429906542055,0.17757009345794392
SVK,Slovak Republic,Global North,Europe,2019,100,56,19,24,0.56,0.19,0.24
SVK,Slovak Republic,Global North,Europe,2020,100,63,21,16,0.63,0.21,0.16
SVK,Slovak Republic,Global North,Europe,2021,86,51,20,15,0.5930232558139535,0.23255813953488372,0.1744186046511628
SVK,Slovak Republic,Global North,Europe,2022,89,56,22,11,0.6292134831460674,0.24719101123595505,0.12359550561797752
SVK,Slovak Republic,Global North,Europe,2023,88,52,22,14,0.5909090909090909,0.25,0.1590909090909091
SVK,Slovak Republic,Global North,Europe,2024,95,52,23,20,0.5473684210526316,0.24210526315789474,0.21052631578947367
SVN,Slovenia,Global North,Europe,2004,73,47,12,14,0.6438356164383562,0.1643835616438356,0.1917808219178082
SVN,Slovenia,Global North,Europe,2005,75,49,10,16,0.6533333333333333,0.13333333333333333,0.21333333333333335
SVN,Slovenia,Global North,Europe,2006,101,70,13,18,0.693069306930693,0.12871287128712872,0.1782178217821782
SVN,Slovenia,Global North,Europe,2007,79,52,14,13,0.6582278481012658,0.17721518987341772,0.16455696202531644
SVN,Slovenia,Global North,Europe,2008,78,47,10,20,0.6025641025641025,0.1282051282051282,0.2564102564102564
SVN,Slovenia,Global North,Europe,2009,68,42,13,13,0.6176470588235294,0.19117647058823528,0.19117647058823528
SVN,Slovenia,Global North,Europe,2010,72,48,11,13,0.6666666666666666,0.1527777777777778,0.18055555555555555
SVN,Slovenia,Global North,Europe,2011,69,46,11,12,0.6666666666666666,0.15942028985507245,0.17391304347826086
SVN,Slovenia,Global North,Europe,2012,74,49,11,14,0.6621621621621622,0.14864864864864866,0.1891891891891892
SVN,Slovenia,Global North,Europe,2013,64,40,12,12,0.625,0.1875,0.1875
SVN,Slovenia,Global North,Europe,2014,80,53,11,16,0.6625,0.1375,0.2
SVN,Slovenia,Global North,Europe,2015,78,43,14,21,0.5512820512820513,0.1794871794871795,0.2692307692307692
SVN,Slovenia,Global North,Europe,2016,81,52,16,13,0.6419753086419753,0.19753086419753085,0.16049382716049382
SVN,Slovenia,Global North,Europe,2017,94,55,16,22,0.5851063829787234,0.1702127659574468,0.23404255319148937
SVN,Slovenia,Global North,Europe,2018,107,73,18,15,0.6822429906542056,0.16822429906542055,0.14018691588785046
SVN,Slovenia,Global North,Europe,2019,100,58,17,25,0.58,0.17,0.25
SVN,Slovenia,Global North,Europe,2020,100,65,21,14,0.65,0.21,0.14
SVN,Slovenia,Global North,Europe,2021,86,50,20,16,0.5813953488372093,0.23255813953488372,0.18604651162790697
SVN,Slovenia,Global North,Europe,2022,89,58,18,13,0.651685393258427,0.20224719101123595,0.14606741573033707
SVN,Slovenia,Global North,Europe,2023,88,55,19,14,0.625,0.2159090909090909,0.1590909090909091
SVN,Slovenia,Global North,Europe,2024,95,58,19,18,0.6105263157894737,0.2,0.18947368421052632
SWE,Sweden,Global North,Europe,2004,73,47,11,15,0.6438356164383562,0.1506849315068493,0.2054794520547945
SWE,Sweden,Global North,Europe,2005,75,50,10,15,0.6666666666666666,0.13333333333333333,0.2
SWE,Sweden,Global North,Europe,2006,101,73,11,17,0.7227722772277227,0.10891089108910891,0.16831683168316833
SWE,Sweden,Global North,Europe,2007,79,55,12,12,0.6962025316455697,0.1518987341772152,0.1518987341772152
SWE,Sweden,Global North,Europe,2008,78,52,8,18,0.6666666666666666,0.10256410256410256,0.23076923076923078
SWE,Sweden,Global North,Europe,2009,68,42,12,14,0.6176470588235294,0.17647058823529413,0.20588235294117646
SWE,Sweden,Global North,Europe,2010,72,47,11,14,0.6527777777777778,0.1527777777777778,0.19444444444444445
SWE,Sweden,Global North,Europe,2011,69,45,10,13,0.6521739130434783,0.14492753623188406,0.18840579710144928
SWE,Sweden,Global North,Europe,2012,74,50,9,15,0.6756756756756757,0.12162162162162163,0.20270270270270271
SWE,Sweden,Global North,Europe,2013,64,39,11,14,0.609375,0.171875,0.21875
SWE,Sweden,Global North,Europe,2014,80,54,9,17,0.675,0.1125,0.2125
SWE,Sweden,Global North,Europe,2015,78,50,9,19,0.6410256410256411,0.11538461538461539,0.24358974358974358
SWE,Sweden,Global North,Europe,2016,81,58,9,14,0.7160493827160493,0.1111111111111111,0.1728395061728395
SWE,Sweden,Global North,Europe,2017,94,62,11,21,0.6595744680851063,0.11702127659574468,0.22340425531914893
SWE,Sweden,Global North,Europe,2018,107,78,13,16,0.7289719626168224,0.12149532710280374,0.14953271028037382
SWE,Sweden,Global North,Europe,2019,100,62,12,26,0.62,0.12,0.26
