iso_o,iso_d,dist,distw,contig,comlang_off,comlang_ethno,colony,comcol,curcol,col45,smctry,log_dist,historical_tie,common_language
TZA,SWE,7603.518,7468.98,0,0,0,0,0,0,0,0,8.936366313908547,0,0
TZA,THA,7137.656,7382.943,0,0,0,0,0,0,0,0,8.873139710117712,0,0
TZA,TUN,5728.188,5444.823,0,0,0,0,0,0,0,0,8.653154529330926,0,0
TZA,TUR,5433.378,5122.801,0,0,0,0,0,0,0,0,8.60031631895185,0,0
TZA,UGA,1093.389,950.2198,1,1,0,0,1,0,0,1,6.99703732604812,1,1
TZA,URY,10076.18,9923.307,0,0,0,0,0,0,0,0,9.217929501544775,0,0
TZA,USA,12470.74,13825.69,0,1,0,0,0,0,0,0,9.431140379335202,0,1
TZA,UZB,6163.407,6133.316,0,0,0,0,0,0,0,0,8.726384988048338,0,0
TZA,VNM,7900.669,8049.497,0,0,0,0,0,0,0,0,8.974702718413967,0,0
TZA,ZAF,3698.366,2808.379,0,1,0,0,0,0,0,0,8.215646379467147,0,1
TZA,ZMB,1538.837,1345.223,1,1,0,0,1,0,0,0,7.338782215299235,1,1
TZA,ZWE,1515.279,1604.256,0,1,0,0,1,0,0,0,7.3233548594042315,1,1
UGA,AGO,2373.897,2384.524,0,0,0,0,0,0,0,0,7.772288187539251,0,0
UGA,ARE,3570.466,3656.277,0,0,0,0,1,0,0,0,8.180451398467982,1,0
UGA,ARG,10137.2,10340.32,0,0,0,0,0,0,0,0,9.22396710489084,0,0
UGA,AUS,12644.1,12153.42,0,1,1,0,0,0,0,0,9.444945982193826,0,1
UGA,AUT,5553.761,5516.552,0,0,0,0,0,0,0,0,8.622230634891865,0,0
UGA,AZE,4787.278,4722.786,0,0,0,0,0,0,0,0,8.473717261656564,0,0
UGA,BEL,6219.309,6180.752,0,0,0,0,0,0,0,0,8.735414086314325,0,0
UGA,BGD,6747.756,6748.348,0,0,0,0,1,0,0,0,8.816965284150227,1,0
UGA,BGR,4802.156,4743.959,0,0,0,0,0,0,0,0,8.476820262717498,0,0
UGA,BOL,11174.26,10921.33,0,0,0,0,0,0,0,0,9.321368198049806,0,0
UGA,BRA,8932.303,8730.261,0,0,0,0,0,0,0,0,9.097429535358255,0,0
UGA,BWA,2882.737,2767.248,0,1,1,0,1,0,0,0,7.966495469058194,1,1
UGA,CAN,11737.87,12078.12,0,1,1,0,0,0,0,0,9.37057564591638,0,1
UGA,CHE,5734.78,5687.709,0,0,0,0,0,0,0,0,8.654304667886084,0,0
UGA,CHL,11264.13,11304.63,0,0,0,0,0,0,0,0,9.329378619524407,0,0
UGA,CHN,9468.473,9484.369,0,0,0,0,0,0,0,0,9.155722927138457,0,0
UGA,CMR,2375.223,2427.725,0,1,1,0,0,0,0,0,7.772846606797748,0,1
UGA,COL,11971.55,11919.29,0,0,0,0,0,0,0,0,9.39028828056151,0,0
UGA,CRI,12927.46,12911.46,0,0,0,0,0,0,0,0,9.467109010086514,0,0
UGA,CYP,3875.884,3820.876,0,0,0,0,1,0,0,0,8.262529044802234,1,0
UGA,CZE,5801.1,5711.716,0,0,0,0,0,0,0,0,8.665802833724657,0,0
UGA,DEU,6177.539,6029.86,0,0,0,0,0,0,0,0,8.728675251076345,0,0
UGA,DNK,6418.677,6421.652,0,0,0,0,0,0,0,0,8.76696730068133,0,0
UGA,DOM,11309.12,11310.64,0,0,0,0,0,0,0,0,9.333364758832804,0,0
UGA,DZA,5076.526,4951.477,0,0,0,0,0,0,0,0,8.532382448367086,0,0
UGA,ECU,12363.58,12446.58,0,0,0,0,0,0,0,0,9.422510333085897,0,0
UGA,EGY,3310.454,3274.489,0,0,1,0,0,0,0,0,8.104840619086366,0,1
UGA,ESP,5773.843,5656.315,0,0,0,0,0,0,0,0,8.661093168997644,0,0
UGA,EST,6611.158,6530.346,0,0,0,0,0,0,0,0,8.796514106609326,0,0
UGA,ETH,1192.018,1208.987,0,1,0,0,0,0,0,0,7.083402948182422,0,1
UGA,FIN,6687.78,6765.055,0,0,0,0,0,0,0,0,8.808037259486651,0,0
UGA,FRA,6128.938,5867.333,0,0,0,0,0,0,0,0,8.720776767591852,0,0
UGA,GBR,6469,6567.338,0,1,1,1,0,0,1,0,8.774776816043985,1,1
UGA,GEO,4767.132,4733.718,0,0,0,0,0,0,0,0,8.469500145192757,0,0
UGA,GHA,3694.008,3734.873,0,1,1,0,1,0,0,0,8.214467326430906,1,1
UGA,GRC,4289.222,4291.17,0,0,0,0,0,0,0,0,8.363860643494451,0,0
UGA,GTM,13555.89,13543.62,0,0,0,0,0,0,0,0,9.51457641820597,0,0
UGA,HRV,5315.882,5212.277,0,0,0,0,0,0,0,0,8.578454222446068,0,0
UGA,HUN,5410.857,5347.674,0,0,0,0,0,0,0,0,8.596162769646133,0,0
UGA,IDN,8269.188,8456.517,0,0,0,0,0,0,0,0,9.020291596981918,0,0
UGA,IND,5691.471,5410.757,0,1,1,0,1,0,0,0,8.64672401743471,1,1
UGA,IRL,6897.966,6868.61,0,1,1,0,0,0,0,0,8.838981864519722,0,1
UGA,IRN,4390.246,4288.165,0,0,0,0,0,0,0,0,8.387140540945703,0,0
UGA,IRQ,3876.381,3873.24,0,0,0,0,0,0,0,0,8.262657265393425,0,0
UGA,ISL,8352.069,8299.127,0,0,0,0,0,0,0,0,9.030264571582547,0,0
UGA,ISR,3541.196,3499.335,0,1,1,0,1,0,0,0,8.172219802175656,1,1
UGA,ITA,5044.428,5101.602,0,0,0,0,0,0,0,0,8.526039546776012,0,0
UGA,JOR,3536.507,3498.53,0,0,1,0,1,0,0,0,8.170894795832208,1,1
UGA,JPN,11538.8,11328.13,0,0,0,0,0,0,0,0,9.353470548519976,0,0
UGA,KAZ,6494.712,6519.015,0,0,0,0,0,0,0,0,8.778743586320187,0,0
UGA,KEN,506.0586,583.7641,1,1,1,0,1,0,0,1,6.226652472858653,1,1
UGA,KHM,8084.194,8060.581,0,0,0,0,0,0,0,0,8.997666076256346,0,0
UGA,KOR,10384.14,10422.13,0,0,1,0,0,0,0,0,9.248034921133417,0,1
UGA,KWT,3618.881,3585.17,0,0,1,0,1,0,0,0,8.193920141011512,1,1
UGA,LAO,7897.159,8011.152,0,0,0,0,0,0,0,0,8.974258353523078,0,0
UGA,LKA,5299.368,5349.769,0,0,0,0,1,0,0,0,8.57534284714691,1,0
UGA,LTU,6085.474,6116.042,0,0,0,0,0,0,0,0,8.713659898854576,0,0
UGA,LUX,6033.801,5994.01,0,0,0,0,0,0,0,0,8.705132439393921,0,0
UGA,LVA,6346.852,6291.009,0,0,0,0,0,0,0,0,8.755714220931559,0,0
UGA,MAR,5560.586,5489.558,0,0,0,0,0,0,0,0,8.623458777374347,0,0
UGA,MEX,14330.93,14390.53,0,0,0,0,0,0,0,0,9.570175417530058,0,0
UGA,MLT,4376.728,4336.263,0,1,1,0,1,0,0,0,8.384056692239604,1,1
UGA,MMR,7199.227,7229.3,0,0,0,0,1,0,0,0,8.881728938129418,1,0
UGA,MNG,8824.388,8722.834,0,0,0,0,0,0,0,0,9.085274530954857,0,0
UGA,MYS,7694.136,7969.541,0,0,0,0,1,0,0,0,8.948213759267276,1,0
UGA,NAM,3051.572,3027.632,0,1,1,0,0,0,0,0,8.023412146659496,0,1
UGA,NGA,3304.193,3094.014,0,1,1,0,1,0,0,0,8.102947546978418,1,1
UGA,NLD,6337.427,6262.619,0,0,0,0,0,0,0,0,8.754228129095425,0,0
UGA,NOR,6894.351,6940.735,0,0,0,0,0,0,0,0,8.838457659618864,0,0
UGA,NPL,6388.173,6329.527,0,0,0,0,0,0,0,0,8.762203590996995,0,0
UGA,NZL,13882.43,14246.67,0,1,1,0,0,0,0,0,9.538379290783583,0,1
UGA,OMN,3824.524,3675.551,0,0,0,0,0,0,0,0,8.24918929407234,0,0
UGA,PAK,5624.472,5147.706,0,1,1,0,1,0,0,0,8.634882356000203,1,1
UGA,PAN,12437.06,12483.52,0,0,0,0,0,0,0,0,9.42843600395665,0,0
UGA,PER,12159.83,12103.15,0,0,0,0,0,0,0,0,9.405893175159274,0,0
UGA,PHL,9833.455,9925.904,0,1,1,0,0,0,0,0,9.193545626464614,0,1
UGA,POL,5878.683,5819.326,0,0,0,0,0,0,0,0,8.679088036213662,0,0
UGA,PRT,6024.951,6025.659,0,0,0,0,0,0,0,0,8.703664625545702,0,0
UGA,PRY,10057.92,9991.053000000002,0,0,0,0,0,0,0,0,9.21611566283271,0,0
UGA,QAT,3441.155,3419.4,0,0,0,0,1,0,0,0,8.143562449828028,1,0
UGA,RWA,376.9301,421.9583,1,1,1,0,0,0,0,0,5.932059759116656,0,1
UGA,SAU,3107.796,2854.378,0,0,0,0,0,0,0,0,8.041669072267695,0,0
UGA,SEN,5728.237,5643.912,0,0,0,0,0,0,0,0,8.653163083482855,0,0
UGA,SGP,7931.624,7948.25,0,1,1,0,1,0,0,0,8.97861308559127,1,1
UGA,SVK,5527.376,5489.493,0,0,0,0,0,0,0,0,8.617468479191867,0,0
UGA,SVN,5388.563,5346.207,0,0,0,0,0,0,0,0,8.59203402353391,0,0
UGA,SWE,6686.84,6634.936,0,0,0,0,0,0,0,0,8.807896694745141,0,0
UGA,THA,7623.443,7644.908,0,0,0,0,0,0,0,0,8.938983383903311,0,0
UGA,TUN,4669.814,4544.462,0,0,0,0,0,0,0,0,8.44887452117597,0,0
UGA,TUR,4544.684,4340.777,0,0,0,0,0,0,0,0,8.421713477241774,0,0
UGA,TZA,1093.389,950.2198,1,1,0,0,1,0,0,1,6.99703732604812,1,1
UGA,URY,9924.09,9938.673,0,0,0,0,0,0,0,0,9.20272041369439,0,0
UGA,USA,11381.89,12956.73,0,1,1,0,0,0,0,0,9.339778774734011,0,1
UGA,UZB,5857.336,5744.832,0,0,0,0,0,0,0,0,8.675450171697204,0,0
UGA,VNM,8269.625,8317.768,0,0,0,0,0,0,0,0,9.020344442370533,0,0
UGA,ZAF,4088.998,3385.466,0,1,1,0,0,0,0,0,8.316055231247379,0,1
UGA,ZMB,1821.461,1720.849,0,1,1,0,1,0,0,0,7.507394205294339,1,1
UGA,ZWE,2028.896,2165.457,0,1,1,0,1,0,0,0,7.615247081735404,1,1
URY,AGO,7581.052,7575.981,0,0,0,0,0,0,0,0,8.933407255286175,0,0
URY,ARE,13351.9,13446.89,0,0,0,0,0,0,0,0,9.499413975798944,0,0
URY,ARG,215.0746,529.559,1,1,1,0,0,0,0,1,5.370984944689339,1,1
URY,AUS,11864.05,12087.77,0,0,0,0,0,0,0,0,9.381268098239095,0,0
URY,AUT,11712.82,11567.98,0,0,0,0,0,0,0,0,9.368439247411454,0,0
URY,AZE,13680.77,13565.24,0,0,0,0,0,0,0,0,9.52374647614222,0,0
URY,BEL,11228.75,11166.74,0,0,0,0,0,0,0,0,9.326232732543417,0,0
URY,BGD,16574.29,16594.08,0,0,0,0,0,0,0,0,9.715607978540817,0,0
URY,BGR,11811.41,11881.09,0,0,0,0,0,0,0,0,9.376821292412112,0,0
URY,BOL,2372.214,2103.293,0,1,1,0,0,0,0,1,7.77157897527239,1,1
URY,BRA,1567.878,2167.731,1,0,0,0,0,0,0,0,7.357478391760851,0,0
URY,BWA,7789.73,7918.355,0,0,0,0,0,0,0,0,8.960561478443847,0,0
URY,CAN,9055.5,9620.104,0,0,0,0,0,0,0,0,9.11112758690459,0,0
URY,CHE,11102.35,11064.3,0,0,0,0,0,0,0,0,9.314912076604376,0,0
URY,CHL,1342.72,1465.944,0,1,1,0,0,0,0,0,7.202452686327823,0,1
URY,CHN,19175.59,19064.3,0,0,0,0,0,0,0,0,9.861393394992863,0,0
URY,CMR,8258.707,8374.824,0,0,0,0,0,0,0,0,9.019023316731479,0,0
URY,COL,4826.395,4874.805,0,1,1,0,0,0,0,0,8.481855091157177,0,1
URY,CRI,5797.174,5732.59,0,1,1,0,0,0,0,0,8.665125836414548,0,1
URY,CYP,12120.21,12073.62,0,0,0,0,0,0,0,0,9.402629586205872,0,0
URY,CZE,11723.31,11716.96,0,0,0,0,0,0,0,0,9.369334446465269,0,0
URY,DEU,11412.01,11495.73,0,0,0,0,0,0,0,0,9.3424215886036,0,0
URY,DNK,11993.66,11877.79,0,0,0,0,0,0,0,0,9.39213345581957,0,0
URY,DOM,6117.109,6070.814,0,1,1,0,0,0,0,0,8.71884487827622,0,1
URY,DZA,10060.01,9961.48,0,0,0,0,0,0,0,0,9.216323437689022,0,0
URY,ECU,4503.727,4362.753,0,1,1,0,0,0,0,0,8.412660555193865,0,1
URY,EGY,11658.8,11617.31,0,0,0,0,0,0,0,0,9.3638165386563,0,0
URY,ESP,9957.118,9909.902,0,1,1,1,0,0,0,0,9.206042951276986,1,1
URY,EST,12829.54,12792.47,0,0,0,0,0,0,0,0,9.459505603498497,0,0
URY,ETH,11045.59,11067.54,0,0,0,0,0,0,0,0,9.309786532263661,0,0
URY,FIN,12877.32,12852.1,0,0,0,0,0,0,0,0,9.463222903473675,0,0
URY,FRA,10972.42,10775.98,0,0,0,0,0,0,0,0,9.30314013058115,0,0
URY,GBR,11057.87,11023.59,0,0,0,0,0,0,0,0,9.310897670634164,0,0
URY,GEO,13337.55,13229.36,0,0,0,0,0,0,0,0,9.498338644431472,0,0
URY,GHA,7378.729,7377.837,0,0,0,0,0,0,0,0,8.906356680540346,0,0
URY,GRC,11556.45,11517.28,0,0,0,0,0,0,0,0,9.354999001637921,0,0
URY,GTM,6600.935,6546.143,0,1,1,0,0,0,0,0,8.794966584647408,0,1
URY,HRV,11529.4,11457.81,0,0,0,0,0,0,0,0,9.352655573747754,0,0
URY,HUN,11831,11777.12,0,0,0,0,0,0,0,0,9.378478484253662,0,0
URY,IDN,15125.91,15349.18,0,0,0,0,0,0,0,0,9.62416444637844,0,0
URY,IND,15606.99,15280.92,0,0,0,0,0,0,0,0,9.655474169804219,0,0
URY,IRL,10937.32,10820.16,0,0,0,0,0,0,0,0,9.299936073387592,0,0
URY,IRN,13618.07,13559.14,0,0,0,0,0,0,0,0,9.519152866285244,0,0
URY,IRQ,12926.2,12932.12,0,0,0,0,0,0,0,0,9.467011538393841,0,0
URY,ISL,11427.56,11374.93,0,0,0,0,0,0,0,0,9.343783260684349,0,0
URY,ISR,12062.76,12040.68,0,0,0,0,0,0,0,0,9.397878299819094,0,0
URY,ITA,11041.93,11010.89,0,0,0,0,0,0,0,0,9.309455123392633,0,0
URY,JOR,12150.65,12117.98,0,0,0,0,0,0,0,0,9.405137945280117,0,0
URY,JPN,18587.08,18745.56,0,0,0,0,0,0,0,0,9.83022199468259,0,0
URY,KAZ,15934.54,15478.9,0,0,0,0,0,0,0,0,9.67624435916147,0,0
URY,KEN,10208.8,10239.3,0,0,0,0,0,0,0,0,9.231005372419766,0,0
URY,KHM,16808.96,16881.63,0,0,0,0,0,0,0,0,9.729667356553009,0,0
URY,KOR,19629.5,19563.95,0,0,0,0,0,0,0,0,9.884788815728585,0,0
URY,KWT,13031.81,13009.62,0,0,0,0,0,0,0,0,9.475148570678975,0,0
URY,LAO,17214.69,17329.53,0,0,0,0,0,0,0,0,9.753518368058932,0,0
URY,LKA,14569.68,14674.64,0,0,0,0,0,0,0,0,9.586697936010518,0,0
URY,LTU,12619.23,12504.62,0,0,0,0,0,0,0,0,9.442977119970683,0,0
URY,LUX,11229.4,11161.45,0,0,0,0,0,0,0,0,9.326290617988137,0,0
URY,LVA,12670.17,12609.1,0,0,0,0,0,0,0,0,9.447005690746876,0,0
URY,MAR,9232.994,9137.31,0,0,0,0,0,0,0,0,9.130538651929463,0,0
URY,MEX,7563.498,7883.213,0,1,1,0,0,0,0,0,8.931089060574374,0,1
URY,MLT,10758.94,10707.22,0,0,0,0,0,0,0,0,9.283492315851898,0,0
URY,MMR,16626,16760.02,0,0,0,0,0,0,0,0,9.718723014091033,0,0
URY,MNG,18019.18,17887.1,0,0,0,0,0,0,0,0,9.799192025132495,0,0
URY,MYS,15822.13,16040.9,0,0,0,0,0,0,0,0,9.669164871955122,0,0
URY,NAM,7128.128,7186.598,0,0,0,0,0,0,0,0,8.871803926340705,0,0
URY,NGA,7752.999,8029.311,0,0,0,0,0,0,0,0,8.955835015236621,0,0
URY,NLD,11371.8,11300,0,0,0,0,0,0,0,0,9.33889188556031,0,0
URY,NOR,12189.46,12108.57,0,0,0,0,0,0,0,0,9.40832692288869,0,0
URY,NPL,16308.02,16261.02,0,0,0,0,0,0,0,0,9.699412290330347,0,0
URY,NZL,9826.746,10318.4,0,0,0,0,0,0,0,0,9.192863130872588,0,0
URY,OMN,13688.32,13543.91,0,0,0,0,0,0,0,0,9.524298193440202,0,0
URY,PAK,15420.77,15021.91,0,0,0,0,0,0,0,0,9.64347058101976,0,0
URY,PAN,5465.056,5415.181,0,1,1,0,0,0,0,0,8.606129647584671,0,1
URY,PER,3299.799,3287.071,0,1,1,0,0,0,0,0,8.101616836508628,0,1
URY,PHL,17756.3,17701.34,0,0,0,0,0,0,0,0,9.784495661508425,0,0
URY,POL,12236.49,12055.17,0,0,0,0,0,0,0,0,9.412177750235575,0,0
URY,PRT,9520.141,9487.21,0,0,0,0,0,0,0,0,9.1611649386001,0,0
URY,PRY,1085.501,998.9833000000002,0,1,1,0,0,0,0,1,6.989796910552377,1,1
URY,QAT,13134.55,13118.43,0,0,0,0,0,0,0,0,9.483001441921042,0,0
URY,RWA,9550.052,9539.326,0,0,0,0,0,0,0,0,9.16430187848613,0,0
URY,SAU,12679.68,12317.41,0,0,0,0,0,0,0,0,9.447755991079708,0,0
URY,SEN,6864.639,6841.652,0,0,0,0,0,0,0,0,8.834138731240378,0,0
URY,SGP,15755.33,15828.84,0,0,0,0,0,0,0,0,9.66493399970353,0,0
URY,SVK,11757.85,11839.74,0,0,0,0,0,0,0,0,9.372276381609181,0,0
URY,SVN,11456.62,11424.06,0,0,0,0,0,0,0,0,9.346323007847719,0,0
URY,SWE,12494.46,12286.37,0,0,0,0,0,0,0,0,9.433040625048244,0,0
URY,THA,16710.97,16775.65,0,0,0,0,0,0,0,0,9.72382066897707,0,0
URY,TUN,10529,10417.72,0,0,0,0,0,0,0,0,9.26188863385676,0,0
URY,TUR,12115.07,12208.44,0,0,0,0,0,0,0,0,9.402205411195139,0,0
URY,TZA,10076.18,9923.307,0,0,0,0,0,0,0,0,9.217929501544775,0,0
URY,UGA,9924.09,9938.673,0,0,0,0,0,0,0,0,9.20272041369439,0,0
URY,USA,8617.354,8948.568,0,0,1,0,0,0,0,0,9.06153335597886,0,1
URY,UZB,15276.66,15160.87,0,0,0,0,0,0,0,0,9.63408145243959,0,0
URY,VNM,17693.2,17212.03,0,0,0,0,0,0,0,0,9.780935663954613,0,0
URY,ZAF,6679.382,7656.736,0,0,0,0,0,0,0,0,8.806780747280857,0,0
URY,ZMB,8541.538,8649.999,0,0,0,0,0,0,0,0,9.052696364244511,0,0
URY,ZWE,8646.86,8565.347,0,0,0,0,0,0,0,0,9.06495152824303,0,0
USA,AGO,10427.39,12153.61,0,0,0,0,0,0,0,0,9.25219127698645,0,0
USA,ARE,11029.46,12196.15,0,0,0,0,0,0,0,0,9.308325153660157,0,0
USA,ARG,8542.694,8678.352,0,0,1,0,0,0,0,0,9.052831693711093,0,1
USA,AUS,16008.79,14802.03,0,1,1,0,0,0,0,0,9.68089322537072,0,1
USA,AUT,6798.701,8124.255,0,0,0,0,0,0,0,0,8.82448684350399,0,0
USA,AZE,9371.842,10439.24,0,0,0,0,0,0,0,0,9.14546494075745,0,0
USA,BEL,5891.711,7302.655,0,0,0,0,0,0,0,0,8.681301726820829,0,0
USA,BGD,12680.43,13036.01,0,0,0,0,0,0,0,0,9.447815139088153,0,0
USA,BGR,7588.903,9060.348,0,0,0,0,0,0,0,0,8.934442327664565,0,0
USA,BOL,6400.357,6913.281,0,0,1,0,0,0,0,0,8.764109049042046,0,1
USA,BRA,7694.307,8088.514,0,0,0,0,0,0,0,0,8.94823598373794,0,0
USA,BWA,12583.97,14079.47,0,1,1,0,0,0,0,0,9.440179060755616,0,1
USA,CAN,548.3946,2079.297,1,1,1,0,0,0,0,0,6.3069951008125456,0,1
USA,CHE,6272.285,7734.57,0,0,0,0,0,0,0,0,8.743896001048896,0,0
USA,CHL,8271.045,8338.666,0,0,1,0,0,0,0,0,9.020516140373514,0,1
USA,CHN,10993.68,11183.43,0,0,0,0,0,0,0,0,9.305075841211476,0,0
USA,CMR,9359.483,10854.13,0,1,1,0,0,0,0,0,9.144145332903392,0,1
USA,COL,4021.171,4251.359,0,0,1,0,0,0,0,0,8.29932843272768,0,1
USA,CRI,3564.9,3556.189,0,0,1,0,0,0,0,0,8.17889128196409,0,1
USA,CYP,8790.811,10170.9,0,0,0,0,0,0,0,0,9.08146225035946,0,0
USA,CZE,6573.925,8008.006,0,0,0,0,0,0,0,0,8.790866345579834,0,0
USA,DEU,6035.334,7595.452,0,0,0,0,0,0,0,0,8.70538647582789,0,0
USA,DNK,6191.893,7410.588,0,0,0,0,0,0,0,0,8.730996134758499,0,0
USA,DOM,2508.955,3310.567,0,0,1,0,0,0,0,0,7.827621610773138,0,1
USA,DZA,6471.879,8125.746,0,0,0,0,0,0,0,0,8.775221762642667,0,0
USA,ECU,4584.073,4833.328,0,0,1,0,0,0,0,0,8.430343183224144,0,1
USA,EGY,9028.413,10456.59,0,0,1,0,0,0,0,0,9.108131883457322,0,1
USA,ESP,5770.264,7437.157,0,0,1,1,0,0,0,0,8.660473112354948,1,1
USA,EST,6653.48,7848.599,0,0,0,0,0,0,0,0,8.802895305042554,0,0
USA,ETH,11220.63,12723.98,0,1,0,0,0,0,0,0,9.32550932723297,0,1
USA,FIN,6625.923,7667.73,0,0,0,0,0,0,0,0,8.798744961904905,0,0
USA,FRA,5838.157,7456.767,0,0,0,1,0,0,0,0,8.672170443823953,1,0
USA,GBR,5570.161,6878.494,0,1,1,1,0,0,0,0,8.62517923735099,1,1
USA,GEO,8980.505,10080.59,0,0,0,0,0,0,0,0,9.102811395795234,0,0
USA,GHA,8246.163,9784.068,0,1,1,0,0,0,0,0,9.017503280231313,0,1
USA,GRC,7929.328,9319.274,0,0,0,0,0,0,0,0,8.978323569550112,0,0
USA,GTM,3318.143,2999.736,0,0,1,0,0,0,0,0,8.107160568073645,0,1
USA,HRV,6909.169,8368.555,0,0,0,0,0,0,0,0,8.840604649037802,0,0
USA,HUN,7011.543,8395.564,0,0,0,0,0,0,0,0,8.855313069929759,0,0
USA,IDN,16180.32,15535.87,0,0,0,0,0,0,0,0,9.691550967920001,0,0
USA,IND,11761.81,13131.91,0,1,1,0,0,0,0,0,9.372613121174075,0,1
USA,IRL,5117.716,6515.071,0,1,1,0,0,0,0,0,8.540463524754136,0,1
USA,IRN,9865.231,11098.36,0,0,0,0,0,0,0,0,9.19677183430015,0,0
USA,IRQ,9651.111,10911.5,0,0,0,0,0,0,0,0,9.174828317239815,0,0
USA,ISL,4201.936,5454.922,0,0,0,0,0,0,0,0,8.3433006504465,0,0
USA,ISR,9119.813,10516.26,0,1,1,0,0,0,0,0,9.118204578472195,0,1
USA,ITA,6895.107,8284.006,0,0,0,0,0,0,0,0,8.838567308598652,0,0
USA,JOR,9209.496,10581.42,0,0,1,0,0,0,0,0,9.127990404624951,0,1
USA,JPN,10855.59,10286.19,0,0,0,0,0,0,0,0,9.292435433668127,0,0
USA,KAZ,10240.88,10257.21,0,0,0,0,0,0,0,0,9.234142832401083,0,0
USA,KEN,11853.13,13476.74,0,1,1,0,0,0,0,0,9.380347246706862,0,1
USA,KHM,14208.13,14023.45,0,0,0,0,0,0,0,0,9.561569614964867,0,0
USA,KOR,11065.7,10682.86,0,0,1,0,0,0,0,0,9.311605513023698,0,1
USA,KWT,10209.52,11460.34,0,0,1,0,0,0,0,0,9.231075897320963,0,1
USA,LAO,13487.61,13423.86,0,0,0,0,0,0,0,0,9.509526765232854,0,0
USA,LKA,14093.15,14725,0,0,0,0,0,0,0,0,9.553444142716788,0,0
USA,LTU,6956.313,8062.798,0,0,0,0,0,0,0,0,8.847404871586617,0,0
USA,LUX,6062.731,7478.872,0,0,0,0,0,0,0,0,8.709915637612617,0,0
USA,LVA,6759.198,7959.425,0,0,0,0,0,0,0,0,8.818659522945586,0,0
USA,MAR,5840.309,7505.677,0,0,0,0,0,0,0,0,8.672538985381442,0,0
USA,MEX,3369.053,2468.405,1,0,1,0,0,0,0,0,8.12238697495393,0,1
USA,MLT,7403.357,8919.599,0,1,1,0,0,0,0,0,8.90968882497347,0,1
USA,MMR,13550.22,13561.71,0,0,0,0,0,0,0,0,9.514158062338403,0,0
USA,MNG,10166.81,10252.95,0,0,0,0,0,0,0,0,9.226883772188668,0,0
USA,MYS,15130.12,14859.51,0,0,0,0,0,0,0,0,9.624442738013341,0,0
USA,NAM,11720.19,13210.7,0,1,1,0,0,0,0,0,9.369068274603693,0,1
USA,NGA,8493.132,10213.47,0,1,1,0,0,0,0,0,9.047013115870463,0,1
USA,NLD,5866.046,7281.814,0,0,0,0,0,0,0,0,8.676936091306855,0,0
USA,NOR,5916.703,7056.674,0,0,0,0,0,0,0,0,8.685534647061667,0,0
USA,NPL,12121.59,12610.69,0,0,0,0,0,0,0,0,9.402743439137708,0,0
USA,NZL,14546.24,12765.8,0,1,1,0,0,0,0,0,9.585087819959647,0,1
USA,OMN,11357.15,12482.55,0,0,0,0,0,0,0,0,9.337602780517729,0,0
USA,PAK,11091.54,12267.36,0,1,1,0,0,0,0,0,9.31393793454502,0,1
USA,PAN,3580.789,3774.604,0,0,1,0,0,0,0,0,8.183338446173657,0,1
USA,PER,5890.553,5913.182,0,0,1,0,0,0,0,0,8.681105160184106,0,1
USA,PHL,13680.8,13153.98,0,1,1,1,0,0,1,0,9.523748668998843,1,1
USA,POL,6855.422,8085.486,0,0,0,0,0,0,0,0,8.832795151006069,0,0
USA,PRT,5425.189,7004.538,0,0,0,0,0,0,0,0,8.598808016511484,0,0
USA,PRY,7537.521,8069.483,0,0,1,0,0,0,0,0,8.927648627101211,0,1
USA,QAT,10782.51,11999.23,0,0,0,0,0,0,0,0,9.285680655950273,0,0
USA,RWA,11340.34,12962.79,0,1,1,0,0,0,0,0,9.336121559195597,0,1
USA,SAU,10527.4,11715.97,0,0,0,0,0,0,0,0,9.261736661059597,0,0
USA,SEN,6157.48,7825.112,0,0,0,0,0,0,0,0,8.725422881917961,0,0
USA,SGP,15350.5,15122.62,0,1,1,0,0,0,0,0,9.638903325774747,0,1
USA,SVK,6852.755,8289.6,0,0,0,0,0,0,0,0,8.832406040180661,0,0
USA,SVN,6796.301,8220.779,0,0,0,0,0,0,0,0,8.824133772570287,0,0
USA,SWE,6322.853,7440.511,0,0,0,0,0,0,0,0,8.751925809330354,0,0
USA,THA,13943.4,13936.19,0,0,0,0,0,0,0,0,9.542761557014176,0,0
USA,TUN,7023.072,8625.711,0,0,0,0,0,0,0,0,8.856956008135516,0,0
USA,TUR,8070.75,9705.772,0,0,0,0,0,0,0,0,8.996001693748612,0,0
USA,TZA,12470.74,13825.69,0,1,0,0,0,0,0,0,9.431140379335202,0,1
USA,UGA,11381.89,12956.73,0,1,1,0,0,0,0,0,9.339778774734011,0,1
USA,URY,8617.354,8948.568,0,0,1,0,0,0,0,0,9.06153335597886,0,1
USA,UZB,10179.66,10996.42,0,0,0,0,0,0,0,0,9.228146890725542,0,0
USA,VNM,13159.26,13715.75,0,0,0,0,0,0,0,0,9.484880972295247,0,0
USA,ZAF,12581.72,14418.61,0,1,1,0,0,0,0,0,9.44000024586868,0,1
USA,ZMB,12156.13,13702.22,0,1,1,0,0,0,0,0,9.405588848286838,0,1
USA,ZWE,12552.13,14160.55,0,1,1,0,0,0,0,0,9.437645651274469,0,1
UZB,AGO,7977.375,7929.39,0,0,0,0,0,0,0,0,8.98436468896038,0,0
