iso3c,country,year,SH.XPD.CHEX.GD.ZS,SH.MED.PHYS.ZS,SH.MED.NUMW.P3,SH.MED.BEDS.ZS,SP.DYN.LE00.IN,NY.GDP.PCAP.PP.KD,SP.POP.TOTL,SE.ADT.LITR.ZS,IT.NET.USER.ZS,GB.XPD.RSDV.GD.ZS,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes.x,degree,strength,eigen,betweenness,closeness,local_clustering,network_density,network_clustering,network_components,life_expectancy,health_spending,physicians,nurses,hospital_beds,internet,gdp_pc_ppp,population,l_life_expectancy,l_degree,l_strength,l_eigen,l_network_density,l_network_clustering,GHED_EXTCHE_SHA2011,UHC_INDEX_REPORTED,UHC_SCI_CAPACITY,UHC_SCI_INFECT,UHC_SCI_NCD,UHC_SCI_RMNCH,SDGIHR,UHC_IHR,SDGIHR2018,SDGIHR2021,UHC_AVAILABILITY_SCORE,un_degree,un_strength,un_eigen,un_betweenness,un_closeness,un_local_clustering,un_network_density,un_network_clustering,un_network_components,notes.y,un_votes_total,un_votes_yes,un_votes_no,un_votes_abstain,un_yes_share,un_no_share,un_abstain_share,l_un_eigen,l_un_degree,l_un_strength,l_UHC_INDEX_REPORTED,l_SDGIHR2021,l_GHED_EXTCHE_SHA2011
OMN,Oman,2009,2.4694581,2.072,4.508,1.73,76.631,48304.1178923167,2684659,NA,26.799999239999998,NA,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.0707070707070707,2.690828732056454,0.00955147940125411,0.00350443207586064,0.11450517999708058,0.6190476190476191,0.0707070707070707,0.5610075480075479,1,76.631,2.4694581,2.072,4.508,1.73,26.799999239999998,48304.1178923167,2684659,76.124,0.06060606060606061,2.303853345231307,0.0915590433163708,0.07050505050505051,0.5349568209568212,0,74,90,95,70,50,NA,NA,NA,NA,NA,0.18181818181818185,17.20090952360487,9.796543430382562e-16,9.27643784786642e-4,0.4444932247843856,0.4705882352941176,0.14686868686868687,0.5974254347005826,2,NA,68,62,3,3,0.9117647058823528,0.04411764705882353,0.04411764705882353,0,0.15151515151515152,14.21239933373346,74,NA,0
OMN,Oman,2010,2.47588587,2.126,4.666,1.7,77.184,48191.6145135737,2757446,86.9400024414062,35.8278,NA,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,2.5598037679730874,0.11001309460735809,0.01855287569573284,0.11250812366606396,0.5333333333333333,0.06888888888888889,0.5486450771450773,1,77.184,2.47588587,2.126,4.666,1.7,35.8278,48191.6145135737,2757446,76.631,0.0707070707070707,2.690828732056454,0.00955147940125411,0.0707070707070707,0.5610075480075479,0,74,89,96,70,51,75,75,NA,NA,NA,0.12121212121212122,11.544752624188424,0.33719005838517063,1.030715316429602e-4,0.46908713430714893,0.7424242424242423,0.1434343434343434,0.5894803740581499,2,NA,72,65,3,4,0.9027777777777778,0.04166666666666666,0.05555555555555555,9.796543430382562e-16,0.18181818181818185,17.20090952360487,74,NA,0
OMN,Oman,2011,2.23611403,2.057,4.628,1.52,77.74,44440.3092616125,3076763,NA,48,0.11962,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.08080808080808081,3.3087645895265423,0.1518668725992294,0.07318078746650175,0.1296773780925617,0.32142857142857145,0.07010101010101011,0.5503687423687423,1,77.74,2.23611403,2.057,4.628,1.52,48,44440.3092616125,3076763,77.184,0.06060606060606061,2.5598037679730874,0.11001309460735809,0.06888888888888889,0.5486450771450773,0,76,94,97,70,51,98,98,NA,NA,NA,0.12121212121212122,11.27571288317903,0,8.245722531436817e-4,0.4062114075326586,0.7272727272727273,0.1511111111111111,0.5839670612076229,2,NA,69,61,3,5,0.8840579710144928,0.04347826086956521,0.07246376811594203,0.33719005838517063,0.12121212121212122,11.544752624188424,74,NA,0
OMN,Oman,2012,2.27702832,1.989,4.406,1.31,78.187,41964.0828578552,3547106,NA,60,0.18281,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,2.559786267036345,0.08875304881039545,0.02989074417645846,0.10968175159066672,0.6666666666666667,0.0703030303030303,0.5691846486846484,1,78.187,2.27702832,1.989,4.406,1.31,60,41964.0828578552,3547106,77.74,0.08080808080808081,3.3087645895265423,0.1518668725992294,0.07010101010101011,0.5503687423687423,0,75,88,98,71,51,92,92,NA,NA,NA,0.1414141414141414,13.163128230487866,0.24965414918127893,0.00185528756957328,0.4461943241253174,0.6703296703296703,0.14767676767676766,0.5743485651536343,2,NA,74,65,3,6,0.8783783783783784,0.04054054054054054,0.08108108108108109,0,0.12121212121212122,11.27571288317903,76,NA,0
OMN,Oman,2013,2.5054009,2.001,4.416,1.26,78.633,40854.4853548905,3833913,NA,66.45,0.14854,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.0505050505050505,2.28306901524828,0.02141359720638166,0.01834673263244692,0.12278443103623314,0.5,0.0707070707070707,0.5518717393717393,1,78.633,2.5054009,2.001,4.416,1.26,66.45,40854.4853548905,3833913,78.187,0.06060606060606061,2.559786267036345,0.08875304881039545,0.0703030303030303,0.5691846486846484,0,74,84,98,71,51,86,86,NA,NA,NA,0.15151515151515152,14.275088410858972,0,0.00819418676561533,0.466982565343442,0.5333333333333333,0.14626262626262626,0.5773661662176333,2,NA,64,58,1,5,0.90625,0.015625,0.078125,0.24965414918127893,0.1414141414141414,13.163128230487866,75,NA,0
OMN,Oman,2014,3.13740134,2.162,4.696,1.22,79.03,39639.9870514802,4002439,NA,70.22000122,0.18588,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,2.7122619156019048,0.02447419260185281,0.01793444650587507,0.12646710644284295,0.5333333333333333,0.0707070707070707,0.5188569763569765,1,79.03,3.13740134,2.162,4.696,1.22,70.22000122,39639.9870514802,4002439,78.633,0.0505050505050505,2.28306901524828,0.02141359720638166,0.0707070707070707,0.5518717393717393,0,74,82,99,71,51,80,80,NA,NA,NA,0.202020202020202,18.672835618526285,0.5620603206356355,0.01092558235415378,0.5098064905697937,0.4473684210526316,0.1480808080808081,0.5685760723090215,2,NA,80,71,4,4,0.8875,0.05,0.05,0,0.15151515151515152,14.275088410858972,74,NA,0
OMN,Oman,2015,4.07826233,2.13,4.619,1.19,79.346,39813.7887054675,4184895,93.0400009155273,73.52999878,0.21866,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,2.838680933116718,0.10878757199999024,0.04452690166975881,0.12360206203522749,0.4,0.0694949494949495,0.5312016317016317,1,79.346,4.07826233,2.13,4.619,1.19,73.52999878,39813.7887054675,4184895,79.03,0.06060606060606061,2.7122619156019048,0.02447419260185281,0.0707070707070707,0.5188569763569765,0,75,85,99,71,52,94,96,NA,NA,NA,0.12121212121212122,11.371416233404954,0.17244742691827503,8.245722531436817e-4,0.4454872047741999,0.6363636363636364,0.1480808080808081,0.567153062995985,2,NA,78,69,2,6,0.8846153846153846,0.02564102564102564,0.07692307692307693,0.5620603206356355,0.202020202020202,18.672835618526285,74,NA,0
OMN,Oman,2016,4.17580843,1.964,4.5,1.15,79.581,39860.9893909688,4390877,NA,76.8453904741456,0.22691,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.0707070707070707,3.3369318090666766,0.01421051207787488,0.05112347969490827,0.13111064629034574,0.4761904761904762,0.0707070707070707,0.5094756909756909,1,79.581,4.17580843,1.964,4.5,1.15,76.8453904741456,39860.9893909688,4390877,79.346,0.06060606060606061,2.838680933116718,0.10878757199999024,0.0694949494949495,0.5312016317016317,0,75,85,99,71,52,95,95,NA,NA,NA,0.13131313131313133,12.035576923076922,0,0.00453514739229024,0.440071467742987,0.6025641025641025,0.14727272727272728,0.5836588265094463,3,NA,81,71,3,7,0.8765432098765432,0.03703703703703703,0.08641975308641975,0.17244742691827503,0.12121212121212122,11.371416233404954,75,NA,0
OMN,Oman,2017,3.95418668,2.013,4.394,1.11,79.748,38691.1077105097,4537396,95.5800018310547,80.18560028,0.19925,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.0707070707070707,3.333988273026669,0.01021828812164628,0.02947845804988662,0.1321132892195993,0.5238095238095238,0.07131313131313131,0.515988566988567,1,79.748,3.95418668,2.013,4.394,1.11,80.18560028,38691.1077105097,4537396,79.581,0.0707070707070707,3.3369318090666766,0.01421051207787488,0.0707070707070707,0.5094756909756909,0,74,82,99,70,53,90.02331,NA,NA,NA,NA,0.15151515151515152,13.983024304957745,0.30037790541141574,0.00556586270871985,0.4935399862387484,0.42857142857142855,0.15515151515151515,0.5244679341559909,2,NA,94,84,1,8,0.8936170212765957,0.01063829787234042,0.0851063829787234,0,0.13131313131313133,12.035576923076922,75,NA,0
OMN,Oman,2018,3.21469474,2.104,4.408,1.09,79.864,38673.6045360857,4597877,95.6500015258789,85.5,0.19031,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,2.8126652434192083,0.0561300008102793,0.07524221809936095,0.13075630879650246,0.4666666666666667,0.0698989898989899,0.5123425463425463,1,79.864,3.21469474,2.104,4.408,1.09,85.5,38673.6045360857,4597877,79.748,0.0707070707070707,3.333988273026669,0.01021828812164628,0.07131313131313131,0.515988566988567,0,75,85,99,70,53,NA,NA,100,NA,NA,0.1717171717171717,15.73105986570218,0.3873722884743626,0.00474129045557617,0.5055189656199254,0.5147058823529411,0.1541414141414141,0.5837201396663696,2,NA,107,94,3,9,0.8785046728971962,0.02803738317757009,0.08411214953271028,0.30037790541141574,0.15151515151515152,13.983024304957745,74,NA,0
OMN,Oman,2019,3.80648994,2.091,4.427,1.1,79.946,38292.3859682752,4591241,NA,90.25939941,0.27255,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,2.990768068927857,0.07942313773542349,0.04225932797361369,0.12421594307812328,0.5333333333333333,0.07010101010101011,0.5263535353535355,1,79.946,3.80648994,2.091,4.427,1.1,90.25939941,38292.3859682752,4591241,79.864,0.06060606060606061,2.8126652434192083,0.0561300008102793,0.0698989898989899,0.5123425463425463,0,74,81,99,70,53,NA,NA,86,NA,NA,0.1414141414141414,13.157923764455752,0.2767857299602534,0.00185528756957328,0.4822696752941707,0.6043956043956044,0.15515151515151515,0.5745765785824234,2,NA,100,85,1,10,0.85,0.01,0.1,0.3873722884743626,0.1717171717171717,15.73105986570218,75,NA,0
OMN,Oman,2020,5.11922932,2.003,4.447,1.16,77.763,37560.5998714953,4522497,96.9000015258789,95.23229321,0.31599,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,2.9698773285799973,0.1011445893630097,0.05029890744176459,0.13270413697603717,0.33333333333333337,0.0692929292929293,0.5278253968253971,1,77.763,5.11922932,2.003,4.447,1.16,95.23229321,37560.5998714953,4522497,79.946,0.06060606060606061,2.990768068927857,0.07942313773542349,0.07010101010101011,0.5263535353535355,0,73,80,99,69,53,NA,NA,79,NA,NA,0.18181818181818185,16.944772529422238,0.38956657298259706,0.00711193568336425,0.5372447481826563,0.5098039215686274,0.15393939393939393,0.5619930364020704,2,NA,100,90,3,7,0.9,0.03,0.07,0.2767857299602534,0.1414141414141414,13.157923764455752,74,NA,0
OMN,Oman,2021,4.34468651,2.006,4.527,1.15,75.969,38719.4587682049,4500424,NA,95.23880005,0.29266,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,3.1077256005111056,0.30872351635866563,0.04803133374561946,0.12933215268602663,0.6666666666666667,0.0692929292929293,0.5189184704184704,1,75.969,4.34468651,2.006,4.527,1.15,95.23880005,38719.4587682049,4500424,77.763,0.06060606060606061,2.9698773285799973,0.1011445893630097,0.0692929292929293,0.5278253968253971,0,73,78,99,68,53,NA,NA,NA,75,NA,0.1717171717171717,15.770682525779328,0.36307713388503093,0.00298907441764584,0.5350150217925668,0.4852941176470588,0.15838383838383838,0.5698327018659896,2,NA,86,78,1,6,0.9069767441860463,0.01162790697674418,0.06976744186046512,0.38956657298259706,0.18181818181818185,16.944772529422238,73,NA,0
OMN,Oman,2022,3.06614041,1.992,4.661,1.05,77.911,39780.2122774985,4730226,97.3399963378906,95.24530029,0.28711,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.0505050505050505,2.521668424262242,0.14617065748996672,0,0.11981632870781964,0.7,0.0696969696969697,0.5222475302475303,1,77.911,3.06614041,1.992,4.661,1.05,95.24530029,39780.2122774985,4730226,75.969,0.06060606060606061,3.1077256005111056,0.30872351635866563,0.0692929292929293,0.5189184704184704,0,73,78,99,68,54,NA,NA,NA,80,NA,0.1414141414141414,12.522100770066674,0,0.00401978973407544,0.4608506967306504,0.4835164835164835,0.14949494949494951,0.5797473993311509,2,NA,89,75,3,11,0.8426966292134831,0.03370786516853932,0.12359550561797752,0.36307713388503093,0.1717171717171717,15.770682525779328,73,75,0
OMN,Oman,2023,3.49047446,1.992,4.661,0.99,80.031,37793.6164427762,5049269,NA,95.25170135,0.37526,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,3.0022914744890685,0.17466485256316824,0.00742115027829313,0.12269977443249767,0.4666666666666667,0.0703030303030303,0.5162481407481407,1,80.031,3.49047446,1.992,4.661,0.99,95.25170135,37793.6164427762,5049269,77.911,0.0505050505050505,2.521668424262242,0.14617065748996672,0.0696969696969697,0.5222475302475303,0,73,77,99,68,54,NA,NA,NA,81.6667,54,0.12121212121212122,10.891501304051056,0.22962622223474788,4.122861265718408e-4,0.4458475425898537,0.5151515151515151,0.1507070707070707,0.5527544662005557,2,NA,88,72,2,13,0.8181818181818182,0.02272727272727272,0.1477272727272727,0,0.1414141414141414,12.522100770066674,73,80,0
OMN,Oman,2024,3.49047446,1.992,4.661,0.99,80.246,36721.0804634186,5281538,NA,95.25174678,0.38979,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA,0.0505050505050505,2.6598190688323187,0.1489334860020791,0,0.11953855563644232,0.6,0.0707070707070707,0.520127705627706,1,80.246,3.49047446,1.992,4.661,0.99,95.25174678,36721.0804634186,5281538,80.031,0.06060606060606061,3.0022914744890685,0.17466485256316824,0.0703030303030303,0.5162481407481407,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,0.12121212121212122,10.93332704943985,0.26665128653650516,2.061430632859204e-4,0.4901208235316192,0.4696969696969697,0.15313131313131317,0.5615596418994362,2,NA,95,78,3,13,0.8210526315789474,0.03157894736842105,0.1368421052631579,0.22962622223474788,0.12121212121212122,10.891501304051056,73,81.6667,0
PAK,Pakistan,2004,2.03666282,0.679,0.419,0.48,63.097,3859.64601808903,171286000,NA,6.16432098534156,NA,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.399247375242068,0.2004521676160529,0,0.08949778940879995,0.7,0.0703030303030303,0.5013412698412696,1,63.097,2.03666282,0.679,0.419,0.48,6.16432098534156,3859.64601808903,171286000,NA,NA,NA,NA,NA,NA,3.7213273,38,23,38,46,54,NA,NA,NA,NA,NA,0.1111111111111111,10.29945226917058,0,4.122861265718408e-4,0.39336924537163687,0.6363636363636364,0.15393939393939393,0.5900062761855849,2,NA,73,62,2,8,0.8493150684931506,0.0273972602739726,0.1095890410958904,NA,NA,NA,NA,NA,NA
PAK,Pakistan,2005,2.37323904,0.72,0.43425,0.47,62.416,4042.15457513378,175453212,49.8699989318848,6.332300186,0.32946,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.412967037626771,0.15408562682251467,0,0.0822579207159367,0.8,0.07010101010101011,0.5399432234432231,1,62.416,2.37323904,0.72,0.43425,0.47,6.332300186,4042.15457513378,175453212,63.097,0.0505050505050505,3.399247375242068,0.2004521676160529,0.0703030303030303,0.5013412698412696,4.66304016,39,23,40,47,54,NA,NA,NA,NA,NA,0.1111111111111111,9.830235251810596,0,0,0.40316710664584593,0.6909090909090909,0.15313131313131317,0.6098658794170678,2,NA,75,59,3,11,0.7866666666666666,0.04,0.14666666666666667,0,0.1111111111111111,10.29945226917058,38,NA,3.7213273
PAK,Pakistan,2006,2.73132491,0.7064999999999999,0.4495,0.46,63.624,4185.86655659206,179682690,54.1500015258789,6.5,NA,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.06060606060606061,4.140822974313183,0.5358590058586257,0,0.08563503040092676,0.6666666666666667,0.0698989898989899,0.5350836940836942,1,63.624,2.73132491,0.7064999999999999,0.4495,0.46,6.5,4185.86655659206,179682690,62.416,0.0505050505050505,3.412967037626771,0.15408562682251467,0.07010101010101011,0.5399432234432231,3.45621061,40,23,42,48,53,NA,NA,NA,NA,NA,0.101010101010101,9.265493723262502,1.2404842810965074e-15,0.0010307153164296,0.4157064824951815,0.6888888888888889,0.1496969696969697,0.5817354365182462,2,NA,101,86,6,7,0.8514851485148515,0.0594059405940594,0.06930693069306931,0,0.1111111111111111,9.830235251810596,39,NA,4.66304016
PAK,Pakistan,2007,2.62370729,0.693,0.46475,0.46,63.807,4257.92556870432,184493231,52.1399993896484,6.800000191,0.52343,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.4772252281018585,0.21131117882323103,0,0.09136437713478052,0.8,0.0698989898989899,0.549696026196026,1,63.807,2.62370729,0.693,0.46475,0.46,6.800000191,4257.92556870432,184493231,63.624,0.06060606060606061,4.140822974313183,0.5358590058586257,0.0698989898989899,0.5350836940836942,4.20683765,40,23,44,49,53,NA,NA,NA,NA,NA,0.101010101010101,9.161550570795873,0,0.00185528756957328,0.4233602151245815,0.7111111111111111,0.1496969696969697,0.608370138089276,2,NA,79,68,4,7,0.8607594936708861,0.05063291139240506,0.08860759493670886,1.2404842810965074e-15,0.101010101010101,9.265493723262502,40,NA,3.45621061
PAK,Pakistan,2008,2.56806731,0.707,0.48,0.44,64.002,4233.34830715497,189499113,55.5299987792969,7,NA,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.519155451677737,0.04470213489801196,0,0.08834391407918228,0.9,0.07050505050505051,0.5349568209568212,1,64.002,2.56806731,0.707,0.48,0.44,7,4233.34830715497,189499113,63.807,0.0505050505050505,3.4772252281018585,0.21131117882323103,0.0698989898989899,0.549696026196026,7.66319942,41,23,45,50,53,NA,NA,NA,NA,NA,0.1111111111111111,9.770785631689524,0,0,0.40647355901781507,0.6181818181818182,0.14505050505050504,0.5963073185196275,2,NA,78,62,2,13,0.7948717948717948,0.02564102564102564,0.16666666666666666,0,0.101010101010101,9.161550570795873,40,NA,4.20683765
PAK,Pakistan,2009,2.49995875,0.718,0.492,0.43,64.206,4270.43882264229,194376534,54.8899993896484,7.5,0.40218,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.503507632216369,0.44601041970013394,0,0.09277529232125167,0.8,0.0707070707070707,0.5610075480075479,1,64.206,2.49995875,0.718,0.492,0.43,7.5,4270.43882264229,194376534,64.002,0.0505050505050505,3.519155451677737,0.04470213489801196,0.07050505050505051,0.5349568209568212,5.97410774,41,23,47,51,54,NA,NA,NA,NA,NA,0.1111111111111111,9.726257066511677,6.247009883612078e-16,2.061430632859204e-4,0.42691816679785394,0.4909090909090909,0.14686868686868687,0.5974254347005826,2,NA,68,56,1,11,0.8235294117647058,0.01470588235294117,0.16176470588235295,0,0.1111111111111111,9.770785631689524,41,NA,7.66319942
PAK,Pakistan,2010,2.42967653,0.727,0.504,0.42,64.378,4228.7817715945,199239047,55.3800010681152,8,NA,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.544699479499838,0.12840534088820207,0,0.0949181405439554,0.8,0.06888888888888889,0.5486450771450773,1,64.378,2.42967653,0.727,0.504,0.42,8,4228.7817715945,199239047,64.206,0.0505050505050505,3.503507632216369,0.44601041970013394,0.0707070707070707,0.5610075480075479,5.56258106,42,23,49,52,54,24,24,NA,NA,NA,0.1111111111111111,9.9819133156426485,0.3053198635713166,0,0.4592546943481747,0.6363636363636364,0.1434343434343434,0.5894803740581499,2,NA,72,59,3,10,0.8194444444444444,0.04166666666666666,0.1388888888888889,6.247009883612078e-16,0.1111111111111111,9.726257066511677,41,NA,5.97410774
PAK,Pakistan,2011,2.23121333,0.748,0.381,0.43,64.659,4246.06710882497,203746065,54.7400016784668,8,0.30491,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.4678837256152395,0.11760565050412668,0,0.09184190452296748,0.9,0.07010101010101011,0.5503687423687423,1,64.659,2.23121333,0.748,0.381,0.43,8,4246.06710882497,203746065,64.378,0.0505050505050505,3.544699479499838,0.12840534088820207,0.06888888888888889,0.5486450771450773,8.64792919,43,23,51,52,56,NA,NA,NA,NA,NA,0.101010101010101,8.59288174512055,0,4.122861265718408e-4,0.424930585258932,0.4,0.1511111111111111,0.5839670612076229,2,NA,69,52,2,13,0.7536231884057971,0.02898550724637681,0.18840579710144928,0.3053198635713166,0.1111111111111111,9.9819133156426485,42,NA,5.56258106
PAK,Pakistan,2012,2.22185278,0.775,0.395,0.45,64.883,4292.02110293486,207667125,56.7599983215332,8.100000381,NA,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.4214542596989403,0.06009666230215015,0,0.08288924576727873,0.9,0.0703030303030303,0.5691846486846484,1,64.883,2.22185278,0.775,0.395,0.45,8.100000381,4292.02110293486,207667125,64.659,0.0505050505050505,3.4678837256152395,0.11760565050412668,0.07010101010101011,0.5503687423687423,5.18500757,45,25,53,53,56,33,33,NA,NA,NA,0.1111111111111111,9.679179776319463,0.15885991441334213,0.00164914450628736,0.4095266577361182,0.4,0.14767676767676766,0.5743485651536343,2,NA,74,58,4,11,0.7837837837837838,0.05405405405405406,0.14864864864864866,0,0.101010101010101,8.59288174512055,43,NA,8.64792919
PAK,Pakistan,2013,2.4164784,0.795,0.478,0.47,65.129,4407.14705841377,211073978,55.5900001525879,9,0.26179,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.4440058674614,0.10107942821199274,0,0.08065514636543177,0.8,0.0707070707070707,0.5518717393717393,1,65.129,2.4164784,0.795,0.478,0.47,9,4407.14705841377,211073978,64.883,0.0505050505050505,3.4214542596989403,0.06009666230215015,0.0703030303030303,0.5691846486846484,7.48269558,47,29,55,53,57,42,42,NA,NA,NA,0.12121212121212122,10.626096014972545,0,8.245722531436817e-4,0.4752368318037431,0.42424242424242425,0.14626262626262626,0.5773661662176333,2,NA,64,55,1,7,0.859375,0.015625,0.109375,0.15885991441334213,0.1111111111111111,9.679179776319463,45,NA,5.18500757
PAK,Pakistan,2014,2.48899078,0.818,0.421,0.47,65.374,4520.23463399286,214264647,56.9799995422363,10,NA,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.3490676948781273,0.2603965764161132,0,0.09339447284835084,0.9,0.0707070707070707,0.5188569763569765,1,65.374,2.48899078,0.818,0.421,0.47,10,4520.23463399286,214264647,65.129,0.0505050505050505,3.4440058674614,0.10107942821199274,0.0707070707070707,0.5518717393717393,8.26406193,47,28,57,54,58,43,43,NA,NA,NA,0.101010101010101,9.05214109397154,0.31799082019380326,2.061430632859204e-4,0.43449866002044296,0.6222222222222222,0.1480808080808081,0.5685760723090215,2,NA,80,66,3,11,0.825,0.0375,0.1375,0,0.12121212121212122,10.626096014972545,47,NA,7.48269558
PAK,Pakistan,2015,2.49493265,0.85,0.436,0.46,65.641,4645.28631071145,217290883,NA,11,0.22193,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.238005132766736,0.10149240410906556,0,0.08205843759809384,1,0.0694949494949495,0.5312016317016317,1,65.641,2.49493265,0.85,0.436,0.46,11,4645.28631071145,217290883,65.374,0.0505050505050505,3.3490676948781273,0.2603965764161132,0.0707070707070707,0.5188569763569765,4.76362324,49,30,58,54,59,NA,NA,NA,NA,NA,0.101010101010101,8.267086247086247,0.19854342093836555,2.061430632859204e-4,0.433308192883864,0.4,0.1480808080808081,0.567153062995985,2,NA,78,60,3,15,0.7692307692307693,0.03846153846153846,0.19230769230769232,0.31799082019380326,0.101010101010101,9.05214109397154,47,NA,8.26406193
PAK,Pakistan,2016,2.57026362,0.89,0.451,0.49,65.943,4886.61212115378,220138869,NA,12.385446763381,NA,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.1493757849603616,0.41391554628409694,0,0.09168141718966268,0.5,0.0707070707070707,0.5094756909756909,1,65.943,2.57026362,0.89,0.451,0.49,12.385446763381,4886.61212115378,220138869,65.641,0.0505050505050505,3.238005132766736,0.10149240410906556,0.0694949494949495,0.5312016317016317,6.26793098,50,32,60,54,61,53,53,NA,NA,NA,0.101010101010101,8.43160896183048,0,2.061430632859204e-4,0.42950242562412855,0.5777777777777778,0.14727272727272728,0.5836588265094463,3,NA,81,62,4,15,0.7654320987654321,0.04938271604938271,0.18518518518518515,0.19854342093836555,0.101010101010101,8.267086247086247,49,NA,4.76362324
PAK,Pakistan,2017,2.7863009,0.932,0.557,0.5,66.223,5031.56060738433,223273967,59.1300010681152,13.77999973,0.21214,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.082727748906078,0.3782279560896461,0,0.08662823946791341,0.6,0.07131313131313131,0.515988566988567,1,66.223,2.7863009,0.932,0.557,0.5,13.77999973,5031.56060738433,223273967,65.943,0.0505050505050505,3.1493757849603616,0.41391554628409694,0.0707070707070707,0.5094756909756909,5.47428465,51,33,62,55,62,51.04112,NA,NA,NA,NA,0.1111111111111111,9.733699633699636,0.2549084427098558,4.122861265718408e-4,0.4650411706584364,0.4545454545454546,0.15515151515151515,0.5244679341559909,2,NA,94,77,2,12,0.8191489361702128,0.02127659574468085,0.1276595744680851,0,0.101010101010101,8.43160896183048,50,NA,6.26793098
PAK,Pakistan,2018,2.82844949,0.917,0.895,0.5,66.481,5255.06350681272,226928892,57.0099983215332,15.34000015,NA,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,3.1392752458863367,0.48461292861098554,4.122861265718408e-4,0.08703176505915414,0.5,0.0698989898989899,0.5123425463425463,1,66.481,2.82844949,0.917,0.895,0.5,15.34000015,5255.06350681272,226928892,66.223,0.0505050505050505,3.082727748906078,0.3782279560896461,0.07131313131313131,0.515988566988567,6.93022966,53,35,64,55,63,NA,NA,51,NA,NA,0.101010101010101,8.644318997203063,0.18525398240572197,0,0.4073082026931073,0.7555555555555555,0.1541414141414141,0.5837201396663696,2,NA,107,84,4,17,0.7850467289719626,0.03738317757009345,0.1588785046728972,0.2549084427098558,0.1111111111111111,9.733699633699636,51,NA,5.47428465
PAK,Pakistan,2019,2.84736943,1.049,0.453,0.5,66.729,5295.95295138203,230800899,58,17.070901719916,0.17475,Pakistan,Global South,South Asia,yes,NA,NA,NA,0.0505050505050505,2.9555489711126612,0.3809845085770389,4.122861265718408e-4,0.08125471179930602,0.5,0.07010101010101011,0.5263535353535355,1,66.729,2.84736943,1.049,0.453,0.5,17.070901719916,5295.95295138203,230800899,66.481,0.0505050505050505,3.1392752458863367,0.48461292861098554,0.0698989898989899,0.5123425463425463,7.31052256,52,32,66,55,63,NA,NA,49,NA,NA,0.101010101010101,8.618862843507994,0.20176021129875416,4.122861265718408e-4,0.4318398005799464,0.3333333333333333,0.15515151515151515,0.5745765785824234,2,NA,100,80,3,16,0.8,0.03,0.16,0.18525398240572197,0.101010101010101,8.644318997203063,53,NA,6.93022966
