iso3c,country_name_wdi,global_group,region,year,GHED_EXTCHE_SHA2011,UHC_INDEX_REPORTED,UHC_SCI_CAPACITY,UHC_SCI_INFECT,UHC_SCI_NCD,UHC_SCI_RMNCH,SDGIHR,UHC_IHR,SDGIHR2018,SDGIHR2021,UHC_AVAILABILITY_SCORE
SWE,Sweden,Global North,Europe,2023,0,85,96,99,62,90,NA,NA,NA,88.0667,54
SWE,Sweden,Global North,Europe,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA
THA,Thailand,Global South,East Asia & Pacific,2004,0.17912179,71,58,90,57,88,NA,NA,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2005,0.05723163,72,58,91,58,88,NA,NA,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2006,0.05589529,72,58,92,58,89,NA,NA,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2007,0.05339865,73,58,92,59,89,NA,NA,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2008,0.12967366,73,59,93,60,89,NA,NA,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2009,0.07150743,73,59,93,60,89,NA,NA,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2010,0.13035177,75,64,94,61,89,65,65,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2011,0.19192585,78,72,94,61,89,90,90,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2012,0.13124737,78,70,95,62,89,82,82,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2013,0.31129634,79,74,95,62,89,93,93,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2014,0.33892402,79,76,95,62,88,98,98,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2015,0.2788088,80,77,96,63,88,NA,NA,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2016,0.08811457,81,80,96,63,87,98,98,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2017,0.08552195,81,82,97,63,87,97.07459,NA,NA,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2018,0.14835918,80,75,97,63,87,NA,NA,79,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2019,0.11384915,81,80,97,64,87,NA,NA,85,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2020,0.07918949,81,81,98,64,87,NA,NA,85,NA,NA
THA,Thailand,Global South,East Asia & Pacific,2021,0.08846173,82,83,98,64,87,NA,NA,NA,88,NA
THA,Thailand,Global South,East Asia & Pacific,2022,0.07254654,82,83,98,64,87,NA,NA,NA,87,NA
THA,Thailand,Global South,East Asia & Pacific,2023,0.09733295,82,85,99,64,87,NA,NA,NA,87.1333,85
THA,Thailand,Global South,East Asia & Pacific,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA
TUN,Tunisia,Global South,Middle East & North Africa,2004,0.06416482,66,74,81,48,65,NA,NA,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2005,0.06327632,66,71,82,49,66,NA,NA,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2006,0.3136695,67,70,83,50,68,NA,NA,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2007,0.55569482,67,69,84,51,68,NA,NA,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2008,0.796727,67,70,85,51,68,NA,NA,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2009,1.02423036,68,70,86,52,69,NA,NA,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2010,1.1983695,69,71,86,52,69,NA,NA,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2011,1.38067675,69,72,87,53,69,63,63,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2012,0.09904423,70,72,88,54,69,63,63,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2013,0.10349941,70,70,89,54,71,56,56,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2014,0.06080653,72,75,90,54,74,65,65,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2015,0.03145585,73,73,91,55,76,NA,NA,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2016,0.6414243,73,71,92,55,78,55,55,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2017,0.46597299,74,71,93,55,80,57.42388,NA,NA,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2018,0.48298073,75,73,94,56,82,NA,NA,66,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2019,0.029625,75,74,94,56,82,NA,NA,71,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2020,0.47461444,76,75,95,56,81,NA,NA,74,NA,NA
TUN,Tunisia,Global South,Middle East & North Africa,2021,1.93354428,75,73,96,57,81,NA,NA,NA,66,NA
TUN,Tunisia,Global South,Middle East & North Africa,2022,6.01472521,76,74,97,57,81,NA,NA,NA,74,NA
TUN,Tunisia,Global South,Middle East & North Africa,2023,3.13808918,76,73,98,57,81,NA,NA,NA,75.1333,77
TUN,Tunisia,Global South,Middle East & North Africa,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,78,NA
TUR,Turkiye,Global South,Europe & Central Asia,2004,0,66,69,89,52,62,NA,NA,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2005,0,67,69,90,52,63,NA,NA,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2006,0,68,70,91,53,64,NA,NA,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2007,0,69,72,91,53,65,NA,NA,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2008,0,69,72,92,53,65,NA,NA,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2009,0,70,73,93,54,66,NA,NA,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2010,0,71,74,93,54,67,62,62,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2011,0,72,79,94,54,68,NA,NA,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2012,0,74,83,95,54,68,82,82,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2013,0,74,83,95,55,69,NA,0,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2014,0,74,82,96,55,69,78,78,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2015,0,75,84,96,55,70,NA,NA,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2016,0,75,86,97,55,70,NA,NA,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2017,0,76,87,98,55,71,87.59634,NA,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2018,0,75,83,98,55,71,NA,NA,73,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2019,0,76,85,99,55,71,NA,NA,77,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2020,0,77,92,99,55,71,NA,NA,88,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2021,0,77,91,99,55,71,NA,NA,NA,NA,NA
TUR,Turkiye,Global South,Europe & Central Asia,2022,0,77,90,99,55,71,NA,NA,NA,77,NA
TUR,Turkiye,Global South,Europe & Central Asia,2023,0,77,89,99,55,72,NA,NA,NA,75.1333,54
TUR,Turkiye,Global South,Europe & Central Asia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2004,27.03125191,25,21,7,48,57,NA,NA,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2005,28.56684303,27,21,9,50,56,NA,NA,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2006,42.02802277,29,20,12,51,58,NA,NA,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2007,42.40918732,31,21,15,52,58,NA,NA,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2008,25.77309799,32,21,16,53,59,NA,NA,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2009,34.98479843,36,22,23,54,61,NA,NA,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2010,39.41905975,39,24,29,55,63,NA,NA,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2011,44.91263962,42,25,35,56,62,51,51,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2012,48.33276367,43,27,35,57,61,49,49,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2013,48.48672104,42,29,30,59,60,53,53,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2014,43.56936646,38,26,22,60,59,58,58,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2015,37.84333801,42,27,32,61,58,66,67,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2016,36.4148674,43,26,39,62,57,NA,NA,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2017,39.25336075,44,26,40,63,57,69.14708,NA,NA,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2018,40.85227585,42,23,38,64,57,NA,NA,47,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2019,36.82778931,44,26,38,65,57,NA,NA,51,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2020,41.64730835,45,27,41,66,57,NA,NA,51,NA,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2021,46.38247681,46,27,42,66,57,NA,NA,NA,56,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2022,39.68054962,47,30,43,67,58,NA,NA,NA,58,NA
TZA,Tanzania,Global South,Sub-Saharan Africa,2023,39.36234665,49,34,43,67,58,NA,NA,NA,63,86
TZA,Tanzania,Global South,Sub-Saharan Africa,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2004,30.71645355,26,22,7,55,56,NA,NA,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2005,31.98744774,28,27,8,57,56,NA,NA,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2006,29.25244141,31,27,10,58,57,NA,NA,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2007,27.04076576,34,27,15,59,58,NA,NA,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2008,28.4550724,36,26,18,60,59,NA,NA,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2009,41.49139786,36,26,18,61,61,NA,NA,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2010,45.13813019,40,28,23,62,62,36,36,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2011,50.18870926,39,33,18,63,64,58,58,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2012,46.01364136,38,30,17,64,64,47,47,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2013,37.431427,47,36,32,65,64,73,73,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2014,35.97454071,49,35,38,66,64,NA,NA,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2015,42.92503738,49,37,36,67,65,NA,NA,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2016,41.26190948,49,37,35,67,65,NA,NA,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2017,43.14041901,51,36,41,68,65,58.39556,NA,NA,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2018,43.51276779,49,32,40,69,66,NA,NA,51,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2019,42.01983261,49,37,34,70,66,NA,NA,66,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2020,46.0002327,52,39,39,70,67,NA,NA,69,NA,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2021,50.0214653,53,41,39,71,68,NA,NA,NA,68,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2022,42.00290298,52,42,34,71,69,NA,NA,NA,65,NA
UGA,Uganda,Global South,Sub-Saharan Africa,2023,44.06991577,54,41,42,71,69,NA,NA,NA,60.2,71
UGA,Uganda,Global South,Sub-Saharan Africa,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA
URY,Uruguay,Global South,Latin America & Caribbean,2004,0.0931468,76,80,93,51,87,NA,NA,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2005,0,77,80,93,52,87,NA,NA,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2006,0,77,79,94,53,87,NA,NA,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2007,0,77,79,94,55,87,NA,NA,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2008,0.06026893,77,78,94,56,87,NA,NA,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2009,0.04104446,79,82,95,56,88,NA,NA,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2010,0.04190836,82,96,95,57,88,NA,NA,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2011,0.03465993,83,96,95,58,88,NA,NA,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2012,0.02887395,83,96,95,59,88,NA,NA,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2013,0.03418074,84,96,96,60,88,89,89,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2014,0.05350795,84,95,96,61,88,NA,NA,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2015,0.01976316,84,94,96,61,88,83,84,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2016,0.01993555,84,94,97,62,88,82,82,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2017,0.00677513,85,95,97,62,88,87.3195,NA,NA,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2018,0,85,95,97,63,88,NA,NA,85,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2019,0,85,94,98,64,88,NA,NA,84,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2020,0,85,93,98,64,88,NA,NA,80,NA,NA
URY,Uruguay,Global South,Latin America & Caribbean,2021,1.5186e-4,83,87,98,65,88,NA,NA,NA,65,NA
URY,Uruguay,Global South,Latin America & Caribbean,2022,0,84,89,98,65,88,NA,NA,NA,70,NA
URY,Uruguay,Global South,Latin America & Caribbean,2023,0,85,91,99,65,88,NA,NA,NA,77.3333,69
URY,Uruguay,Global South,Latin America & Caribbean,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA
USA,United States,Global North,North America,2004,0,81,95,100,56,82,NA,NA,NA,NA,NA
USA,United States,Global North,North America,2005,0,82,95,100,57,83,NA,NA,NA,NA,NA
USA,United States,Global North,North America,2006,0,83,95,100,59,83,NA,NA,NA,NA,NA
USA,United States,Global North,North America,2007,0,83,95,100,60,83,NA,NA,NA,NA,NA
USA,United States,Global North,North America,2008,0,83,95,100,61,83,NA,NA,NA,NA,NA
USA,United States,Global North,North America,2009,0,84,95,100,63,83,NA,NA,NA,NA,NA
USA,United States,Global North,North America,2010,0,84,95,100,64,83,87,87,NA,NA,NA
USA,United States,Global North,North America,2011,0,85,96,100,65,83,88,88,NA,NA,NA
USA,United States,Global North,North America,2012,0,86,99,100,66,83,96,96,NA,NA,NA
USA,United States,Global North,North America,2013,0,86,99,100,67,83,96,96,NA,NA,NA
USA,United States,Global North,North America,2014,0,86,99,100,68,83,97,97,NA,NA,NA
USA,United States,Global North,North America,2015,0,87,99,100,69,83,97,91,NA,NA,NA
USA,United States,Global North,North America,2016,0,87,99,100,69,83,96,96,NA,NA,NA
USA,United States,Global North,North America,2017,0,87,100,100,70,83,100,NA,NA,NA,NA
USA,United States,Global North,North America,2018,0,87,97,100,71,83,NA,NA,91,NA,NA
USA,United States,Global North,North America,2019,0,87,97,100,71,83,NA,NA,92,NA,NA
USA,United States,Global North,North America,2020,0,87,97,100,72,83,NA,NA,92,NA,NA
USA,United States,Global North,North America,2021,0,87,97,100,73,83,NA,NA,NA,91,NA
USA,United States,Global North,North America,2022,0,88,97,99,73,83,NA,NA,NA,91,NA
USA,United States,Global North,North America,2023,0,88,97,99,74,83,NA,NA,NA,90.5333,69
USA,United States,Global North,North America,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2004,2.7263248,79,97,94,56,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2005,3.97712684,80,97,94,57,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2006,2.09718275,80,97,94,57,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2007,1.84729791,80,97,94,58,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2008,1.51909614,80,97,94,59,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2009,1.51474798,81,97,95,59,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2010,1.49865663,81,97,95,60,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2011,1.72345579,81,97,95,60,78,90,90,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2012,1.26832926,81,96,95,60,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2013,1.58226573,81,95,95,61,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2014,1.92020702,81,94,95,61,78,83,83,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2015,1.37646008,80,90,95,61,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2016,0.96426839,79,86,95,61,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2017,1.05472589,78,81,96,61,78,NA,NA,NA,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2018,0.81049961,77,76,96,61,78,NA,NA,44,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2019,0.05306569,78,83,96,61,77,NA,NA,57,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2020,0.04834881,78,82,96,61,77,NA,NA,55,NA,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2021,0.02530133,79,87,96,61,78,NA,NA,NA,65,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2022,0.2105884,80,89,96,61,78,NA,NA,NA,70,NA
UZB,Uzbekistan,Global South,Europe & Central Asia,2023,0.10427919,79,85,96,61,78,NA,NA,NA,61.9333,92
UZB,Uzbekistan,Global South,Europe & Central Asia,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2004,5.11276865,57,53,56,48,74,NA,NA,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2005,3.72654486,58,54,58,49,76,NA,NA,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2006,3.72516632,60,55,61,50,77,NA,NA,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2007,3.34360409,61,57,63,51,77,NA,NA,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2008,2.04960608,63,59,65,52,78,NA,NA,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2009,2.28239536,64,60,67,52,77,NA,NA,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2010,2.07970238,65,62,69,53,77,73,73,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2011,2.18726516,65,62,71,54,77,69,69,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2012,2.42122769,66,63,73,54,78,65,65,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2013,2.57226157,68,66,75,55,77,77,77,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2014,3.13825274,70,71,77,55,80,96,96,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2015,2.09400916,71,72,79,56,79,99,99,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2016,2.13210964,71,72,81,56,79,99,99,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2017,1.02458954,72,71,83,56,79,95.21181,NA,NA,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2018,1.01655972,69,62,85,56,77,NA,NA,61,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2019,0.98078239,70,64,87,57,78,NA,NA,66,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2020,1.67900705,71,65,88,57,78,NA,NA,72,NA,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2021,1.18852961,71,65,90,57,77,NA,NA,NA,64,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2022,1.59125292,70,60,92,57,77,NA,NA,NA,52,NA
VNM,Viet Nam,Global South,East Asia & Pacific,2023,1.1460973,71,61,94,57,76,NA,NA,NA,53.7333,79
VNM,Viet Nam,Global South,East Asia & Pacific,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,56,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2004,5.4504323,57,54,46,56,75,NA,NA,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2005,11.78583527,58,54,49,56,76,NA,NA,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2006,6.42910051,59,55,52,56,77,NA,NA,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2007,7.2983675,60,55,55,57,77,NA,NA,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2008,8.06448936,61,55,57,57,77,NA,NA,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2009,8.09347248,62,56,59,57,76,NA,NA,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2010,7.64232397,63,57,61,57,76,66,66,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2011,7.09629297,64,62,64,58,75,80,80,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2012,6.6337676,65,61,65,58,75,75,75,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2013,6.74055386,65,62,67,58,75,76,76,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2014,1.73175645,67,69,68,59,76,100,100,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2015,1.6734798,68,69,69,59,75,100,100,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2016,2.04399228,68,69,71,59,75,NA,NA,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2017,1.08640838,68,68,72,59,75,90.58858,NA,NA,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2018,1.1347935199999999,67,60,73,59,76,NA,NA,66,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2019,1.12045979,67,60,74,60,76,NA,NA,70,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2020,1.73566604,68,62,75,60,76,NA,NA,79,NA,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2021,1.35190475,72,80,75,60,76,NA,NA,NA,68,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2022,1.90078902,75,90,76,60,76,NA,NA,NA,73,NA
ZAF,South Africa,Global South,Sub-Saharan Africa,2023,2.05698609,74,86,77,60,76,NA,NA,NA,63.0667,62
ZAF,South Africa,Global South,Sub-Saharan Africa,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2004,34.69316101,34,45,9,57,61,NA,NA,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2005,45.7444725,37,44,12,57,61,NA,NA,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2006,40.26222992,42,43,19,58,62,NA,NA,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2007,33.78313446,45,44,25,59,62,NA,NA,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2008,38.09754944,45,44,24,59,63,NA,NA,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2009,49.68740463,44,44,22,60,64,NA,NA,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2010,45.23725128,47,44,29,60,64,NA,NA,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2011,45.98635483,49,45,33,61,65,66,66,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2012,46.41370773,51,48,36,61,65,77,77,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2013,56.14547729,52,51,34,62,66,91,91,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2014,32.54830933,55,52,43,62,68,92,92,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2015,36.40418625,55,50,41,63,69,NA,NA,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2016,42.57106018,51,49,31,63,70,NA,NA,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2017,31.58245468,55,48,43,63,71,63.72115,NA,NA,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2018,44.10869217,54,43,43,64,72,NA,NA,31,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2019,57.9878273,55,55,35,64,72,NA,NA,60,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2020,33.00343323,56,57,38,64,73,NA,NA,58,NA,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2021,49.46191788,56,59,35,64,74,NA,NA,NA,56,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2022,41.773983,55,68,29,63,73,NA,NA,NA,59,NA
ZMB,Zambia,Global South,Sub-Saharan Africa,2023,47.90814972,62,67,46,64,74,NA,NA,NA,56.4,64
ZMB,Zambia,Global South,Sub-Saharan Africa,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,NA
ZWE,Zimbabwe,Global South,Sub-Saharan Africa,2004,NA,34,44,12,59,46,NA,NA,NA,NA,NA
ZWE,Zimbabwe,Global South,Sub-Saharan Africa,2005,NA,34,43,11,59,46,NA,NA,NA,NA,NA
ZWE,Zimbabwe,Global South,Sub-Saharan Africa,2006,NA,36,43,14,60,46,NA,NA,NA,NA,NA
ZWE,Zimbabwe,Global South,Sub-Saharan Africa,2007,NA,38,43,15,61,51,NA,NA,NA,NA,NA
ZWE,Zimbabwe,Global South,Sub-Saharan Africa,2008,NA,39,43,15,62,55,NA,NA,NA,NA,NA
ZWE,Zimbabwe,Global South,Sub-Saharan Africa,2009,NA,42,43,19,63,59,NA,NA,NA,NA,NA
ZWE,Zimbabwe,Global South,Sub-Saharan Africa,2010,27.47642517,43,42,20,63,62,NA,NA,NA,NA,NA
ZWE,Zimbabwe,Global South,Sub-Saharan Africa,2011,19.20782661,43,47,18,64,64,48,48,NA,NA,NA
ZWE,Zimbabwe,Global South,Sub-Saharan Africa,2012,15.33536625,43,48,17,64,67,NA,NA,NA,NA,NA
ZWE,Zimbabwe,Global South,Sub-Saharan Africa,2013,20.12588882,47,53,22,65,69,NA,0,NA,NA,NA
ZWE,Zimbabwe,Global South,Sub-Saharan Africa,2014,20.22387886,50,56,23,65,71,68,68,NA,NA,NA
