iso3c,country,year,SH.XPD.CHEX.GD.ZS,SH.MED.PHYS.ZS,SH.MED.NUMW.P3,SH.MED.BEDS.ZS,SP.DYN.LE00.IN,NY.GDP.PCAP.PP.KD,SP.POP.TOTL,SE.ADT.LITR.ZS,IT.NET.USER.ZS,GB.XPD.RSDV.GD.ZS,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes,degree,strength,eigen,betweenness,closeness,local_clustering,network_density,network_clustering,network_components,life_expectancy,health_spending,physicians,nurses,hospital_beds,internet,gdp_pc_ppp,population,l_life_expectancy,l_degree,l_strength,l_eigen,l_network_density,l_network_clustering
IRN,"Iran, Islamic Rep.",2017,7.71801233,1.071,2.494,1.9,76.396,16167.9677224227,85026754,85.9467906933665,64.0439736249513,0.75983,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA,0.08080808080808081,4.497561417099117,0.04409228330167028,0.05112347969490827,0.13002820467581325,0.42857142857142855,0.07131313131313131,0.515988566988567,1,76.396,7.71801233,1.071,2.494,1.9,64.0439736249513,16167.9677224227,85026754,76.155,0.08080808080808081,4.696023708872583,0.07532836144117151,0.0707070707070707,0.5094756909756909
IRN,"Iran, Islamic Rep.",2018,6.63571692,1.505,1.973,1.93,76.621,15364.8049052614,86117998,86.8688350894209,70.2005650008363,NA,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA,0.09090909090909091,5.24130663488068,0.2989510624057772,0.06802721088435375,0.136258913895915,0.4444444444444444,0.0698989898989899,0.5123425463425463,1,76.621,6.63571692,1.505,1.973,1.93,70.2005650008363,15364.8049052614,86117998,76.396,0.08080808080808081,4.497561417099117,0.04409228330167028,0.07131313131313131,0.515988566988567
IRN,"Iran, Islamic Rep.",2019,6.23426771,1.5661999999999998,2.1536,1.85,76.855,14841.0751514998,87051648,87.3788306734933,72.4509047672065,0.78829,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA,0.13131313131313133,7.222545605828414,0.2970773112957261,0.16903731189445476,0.1412067226267147,0.2948717948717949,0.07010101010101011,0.5263535353535355,1,76.855,6.23426771,1.5661999999999998,2.1536,1.85,72.4509047672065,14841.0751514998,87051648,76.621,0.09090909090909091,5.24130663488068,0.2989510624057772,0.0698989898989899,0.5123425463425463
IRN,"Iran, Islamic Rep.",2020,4.96098137,1.6274,2.3342,1.85,74.141,15381.5845437266,87723443,87.9028264049083,75.56986637,NA,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA,0.1111111111111111,6.302504006870613,0.40090523997750105,0.07854050711193568,0.13487572963891556,0.38181818181818183,0.0692929292929293,0.5278253968253971,1,74.141,4.96098137,1.6274,2.3342,1.85,75.56986637,15381.5845437266,87723443,76.855,0.13131313131313133,7.222545605828414,0.2970773112957261,0.07010101010101011,0.5263535353535355
IRN,"Iran, Islamic Rep.",2021,4.85886621,1.6885999999999999,2.5148,1.85,73.752,15884.4276775963,88455488,88.4555944977134,78.5957366,0.72665,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA,0.1111111111111111,6.116596262056105,0.8607645339724332,0.20449391877963308,0.14247620698154395,0.34545454545454546,0.0692929292929293,0.5189184704184704,1,73.752,4.85886621,1.6885999999999999,2.5148,1.85,78.5957366,15884.4276775963,88455488,74.141,0.1111111111111111,6.302504006870613,0.40090523997750105,0.0692929292929293,0.5278253968253971
IRN,"Iran, Islamic Rep.",2022,5.62794113,1.7498,2.6954,1.85,76.799,16377.9610645368,89524246,88.5942297159365,81.71649933,NA,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA,0.1414141414141414,7.7829850513072225,1,0.14512471655328799,0.13899693027190263,0.25274725274725274,0.0696969696969697,0.5222475302475303,1,76.799,5.62794113,1.7498,2.6954,1.85,81.71649933,16377.9610645368,89524246,73.752,0.1111111111111111,6.116596262056105,0.8607645339724332,0.0692929292929293,0.5189184704184704
IRN,"Iran, Islamic Rep.",2023,6.02542305,1.811,2.876,1.85,77.654,17044.8173461033,90608707,88.9168161136597,83.71050262,NA,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA,0.13131313131313133,7.319369336973627,1,0.2673675530818388,0.13528034263010716,0.2948717948717949,0.0703030303030303,0.5162481407481407,1,77.654,6.02542305,1.811,2.876,1.85,83.71050262,17044.8173461033,90608707,76.799,0.1414141414141414,7.7829850513072225,1,0.0696969696969697,0.5222475302475303
IRN,"Iran, Islamic Rep.",2024,6.02542305,1.811,2.876,1.85,77.854,17484.1320140467,91567738,NA,85.3404007,NA,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA,0.15151515151515152,8.397999346787795,0.9999999999999999,0.20119562976705835,0.13937259606396765,0.3238095238095238,0.0707070707070707,0.520127705627706,1,77.854,6.02542305,1.811,2.876,1.85,85.3404007,17484.1320140467,91567738,77.654,0.13131313131313133,7.319369336973627,1,0.0703030303030303,0.5162481407481407
IRQ,Iraq,2004,3.90128636,0.658,1.32,1.34,64.634,10210.5631004959,27577878,NA,0.9,NA,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.08080808080808081,5.251552423210866,0.6531316911836603,0.0282415996701711,0.10997940500911225,0.5,0.0703030303030303,0.5013412698412696,1,64.634,3.90128636,0.658,1.32,1.34,0.9,10210.5631004959,27577878,NA,NA,NA,NA,NA,NA
IRQ,Iraq,2005,3.01704645,0.66,1.32,1.3,64.899,10078.4437646837,28407448,NA,0.899999976,NA,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.0707070707070707,4.615194748365566,0.2688894506058626,0.07709750566893424,0.09313887467571902,0.3333333333333333,0.07010101010101011,0.5399432234432231,1,64.899,3.01704645,0.66,1.32,1.3,0.899999976,10078.4437646837,28407448,64.634,0.08080808080808081,5.251552423210866,0.6531316911836603,0.0703030303030303,0.5013412698412696
IRQ,Iraq,2006,2.49370432,0.5940000000000001,1.1844999999999999,1.32,64.029,10568.9137652977,28616515,NA,0.95234424383919,NA,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.08080808080808081,5.28438744713069,0.637666754038643,0.047619047619047616,0.09426628100698284,0.4642857142857143,0.0698989898989899,0.5350836940836942,1,64.029,2.49370432,0.5940000000000001,1.1844999999999999,1.32,0.95234424383919,10568.9137652977,28616515,64.899,0.0707070707070707,4.615194748365566,0.2688894506058626,0.07010101010101011,0.5399432234432231
IRQ,Iraq,2007,3.2148056,0.528,1.049,1.25,64.428,10853.8161022311,28391607,NA,0.93,0.04554,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.0707070707070707,4.7214581055340625,0.320868864236393,0.044320758606472895,0.10371370223987239,0.2857142857142857,0.0698989898989899,0.549696026196026,1,64.428,3.2148056,0.528,1.049,1.25,0.93,10853.8161022311,28391607,64.029,0.08080808080808081,5.28438744713069,0.637666754038643,0.0698989898989899,0.5350836940836942
IRQ,Iraq,2008,3.06604242,0.5640000000000001,1.2008333333333332,1.1800000000000002,66.465,11511.9387643664,28971036,NA,1,0.03435,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.08080808080808081,5.35726205738404,0.10994458680048165,0.0686456400742115,0.10037809191773667,0.35714285714285715,0.07050505050505051,0.5349568209568212,1,66.465,3.06604242,0.5640000000000001,1.2008333333333332,1.1800000000000002,1,11511.9387643664,28971036,64.428,0.0707070707070707,4.7214581055340625,0.320868864236393,0.0698989898989899,0.549696026196026
IRQ,Iraq,2009,3.77203989,0.6,1.3526666666666667,1.11,67.834,11470.5178061755,30058206,NA,1.06,0.04562,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,3.8845172482867083,0.5007703064707222,0.08451865594722738,0.10727332406420668,0.4666666666666667,0.0707070707070707,0.5610075480075479,1,67.834,3.77203989,0.6,1.3526666666666667,1.11,1.06,11470.5178061755,30058206,66.465,0.08080808080808081,5.35726205738404,0.10994458680048165,0.07050505050505051,0.5349568209568212
IRQ,Iraq,2010,3.23955345,0.636,1.5045,1.1,68.092,11816.841015026,31045366,NA,2.5,0.03684,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.0707070707070707,4.471273335994018,0.16284819681014837,0.007215007215007215,0.10625661789031438,0.5238095238095238,0.06888888888888889,0.5486450771450773,1,68.092,3.23955345,0.636,1.5045,1.1,2.5,11816.841015026,31045366,67.834,0.06060606060606061,3.8845172482867083,0.5007703064707222,0.0707070707070707,0.5610075480075479
IRQ,Iraq,2011,2.80316377,0.68275,1.6563333333333332,1.2000000000000002,68.435,12267.5848940673,32161424,NA,5,0.03476,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.050505050505050504,3.3260214285909644,0.1423250714164941,0.014842300556586271,0.10434962156187541,0.6,0.07010101010101011,0.5503687423687423,1,68.435,2.80316377,0.68275,1.6563333333333332,1.2000000000000002,5,12267.5848940673,32161424,68.092,0.0707070707070707,4.471273335994018,0.16284819681014837,0.06888888888888889,0.5486450771450773
IRQ,Iraq,2012,2.69365859,0.7295,1.8081666666666667,1.3,68.827,13357.0143882353,33654842,77.1999969482422,7.099999905,NA,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,3.779409270916744,0.07489185894806537,2.0614306328592042e-4,0.09169811653934096,0.6,0.0703030303030303,0.5691846486846484,1,68.827,2.69365859,0.7295,1.8081666666666667,1.3,7.099999905,13357.0143882353,33654842,68.435,0.050505050505050504,3.3260214285909644,0.1423250714164941,0.07010101010101011,0.5503687423687423
IRQ,Iraq,2013,2.80868459,0.77625,1.96,1.28,69.047,13712.9317142992,35281989,NA,9.199999809,NA,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.0707070707070707,4.248473166504584,0.1602166460293811,0.05998763141620284,0.10033390246880927,0.38095238095238093,0.0707070707070707,0.5518717393717393,1,69.047,2.80868459,0.77625,1.96,1.28,9.199999809,13712.9317142992,35281989,68.827,0.06060606060606061,3.779409270916744,0.07489185894806537,0.0703030303030303,0.5691846486846484
IRQ,Iraq,2014,2.78786659,0.823,1.811,1.1,69.679,13536.8227681431,36550059,82.1999969482422,11.6453267304545,0.03835,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.08080808080808081,4.957226344908876,0.3521260236929143,0.0022675736961451248,0.0947642766395447,0.5714285714285714,0.0707070707070707,0.5188569763569765,1,69.679,2.78786659,0.823,1.811,1.1,11.6453267304545,13536.8227681431,36550059,69.047,0.0707070707070707,4.248473166504584,0.1602166460293811,0.0707070707070707,0.5518717393717393
IRQ,Iraq,2015,3.15587044,0.718,1.582,1.0866666666666667,69.977,13516.0271989204,37560535,NA,15.21440029,0.04017,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.08080808080808081,5.124563593530931,0.1621804661345758,0.0041228612657184084,0.0933639088718352,0.5357142857142857,0.0694949494949495,0.5312016317016317,1,69.977,3.15587044,0.718,1.582,1.0866666666666667,15.21440029,13516.0271989204,37560535,69.679,0.08080808080808081,4.957226344908876,0.3521260236929143,0.0707070707070707,0.5188569763569765
IRQ,Iraq,2016,4.57253027,0.707,1.632,1.0733333333333335,68.683,15016.0920644592,38469627,83.3000030517578,19.87719917,0.03737,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.06060606060606061,3.6835148476793287,0.6227143254334567,0.005772005772005772,0.10448497593749378,0.4,0.0707070707070707,0.5094756909756909,1,68.683,4.57253027,0.707,1.632,1.0733333333333335,19.87719917,15016.0920644592,38469627,69.977,0.08080808080808081,5.124563593530931,0.1621804661345758,0.0694949494949495,0.5312016317016317
IRQ,Iraq,2017,4.08944416,0.8,1.73,1.06,69.788,14417.6306896487,39337353,85.5999984741211,25.96920013,0.04596,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.0707070707070707,4.326541066650047,0.501826320131146,0.00968872397443826,0.09775695877212294,0.4285714285714286,0.07131313131313131,0.515988566988567,1,69.788,4.08944416,0.8,1.73,1.06,25.96920013,14417.6306896487,39337353,68.683,0.06060606060606061,3.6835148476793287,0.6227143254334567,0.0707070707070707,0.5094756909756909
IRQ,Iraq,2018,4.07600641,0.676,1.952,1.06,71.116,14456.2357053224,40265624,NA,33.92810059,0.04279,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.10101010101010101,5.7952940332529375,0.7263576388940758,0.2240775097917955,0.11197525107880776,0.3111111111111111,0.0698989898989899,0.5123425463425463,1,71.116,4.07600641,0.676,1.952,1.06,33.92810059,14456.2357053224,40265624,69.788,0.0707070707070707,4.326541066650047,0.501826320131146,0.07131313131313131,0.515988566988567
IRQ,Iraq,2019,4.207232,0.881,2.313,1.06,71.245,14910.2250318887,41192171,NA,44.3263465511579,0.03266,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.08080808080808081,4.7758502158353995,0.40018228570623277,0.24118738404452691,0.11326051768078801,0.42857142857142855,0.07010101010101011,0.5263535353535355,1,71.245,4.207232,0.881,2.313,1.06,44.3263465511579,14910.2250318887,41192171,71.116,0.10101010101010101,5.7952940332529375,0.7263576388940758,0.0698989898989899,0.5123425463425463
IRQ,Iraq,2020,5.72766161,0.923,2.279,1.06,69.651,12827.6345392323,42116605,NA,53.67779922,0.04053,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.12121212121212122,6.947173427730818,0.4103161975374607,0.227994227994228,0.12594164262713742,0.3181818181818182,0.0692929292929293,0.5278253968253971,1,69.651,5.72766161,0.923,2.279,1.06,53.67779922,12827.6345392323,42116605,71.245,0.08080808080808081,4.7758502158353995,0.40018228570623277,0.07010101010101011,0.5263535353535355
IRQ,Iraq,2021,5.14179993,0.983,2.464,1.06,70.704,12731.7535755129,43071211,84.0648941705243,65.00219727,0.0407,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.10101010101010101,5.814773423880876,0.8092561129485435,0.18449804164089878,0.13306735098502767,0.3333333333333333,0.0692929292929293,0.5189184704184704,1,70.704,5.14179993,0.983,2.464,1.06,65.00219727,12731.7535755129,43071211,69.651,0.12121212121212122,6.947173427730818,0.4103161975374607,0.0692929292929293,0.5278253968253971
IRQ,Iraq,2022,4.33226347,1.022,2.648,1.06,72.037,13433.3977166987,44070551,NA,78.71560926,NA,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.10101010101010101,5.775885715382527,0.650804719876641,0.0665842094413523,0.12634363356467787,0.4222222222222222,0.0696969696969697,0.5222475302475303,1,72.037,4.33226347,1.022,2.648,1.06,78.71560926,13433.3977166987,44070551,70.704,0.10101010101010101,5.814773423880876,0.8092561129485435,0.0692929292929293,0.5189184704184704
IRQ,Iraq,2023,5.53275251,1.022,2.648,1.06,72.324,13202.3228073875,45074049,NA,81.80889893,NA,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.09090909090909091,5.469381742719856,0.8295805591389263,0.09936095650381364,0.12337505575128353,0.5555555555555556,0.0703030303030303,0.5162481407481407,1,72.324,5.53275251,1.022,2.648,1.06,81.80889893,13202.3228073875,45074049,72.037,0.10101010101010101,5.775885715382527,0.650804719876641,0.0696969696969697,0.5222475302475303
IRQ,Iraq,2024,5.53275251,1.022,2.648,1.06,72.424,12725.0431260393,46042015,NA,81.47450256,NA,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA,0.09090909090909091,5.3764433963376845,0.7132355581422403,0.03318903318903319,0.12740939256298858,0.5277777777777778,0.0707070707070707,0.520127705627706,1,72.424,5.53275251,1.022,2.648,1.06,81.47450256,12725.0431260393,46042015,72.324,0.09090909090909091,5.469381742719856,0.8295805591389263,0.0703030303030303,0.5162481407481407
ISL,Iceland,2004,9.32854366,4.192,14.45,4.12,80.9975609756098,54592.5314628804,292074,NA,83.88,NA,Iceland,Global North,Europe,yes,NA,NA,NA,0.050505050505050504,2.0744421355650564,1.6687962214398272e-5,0,0.07497957999702015,0.8,0.0703030303030303,0.5013412698412696,1,80.9975609756098,9.32854366,4.192,14.45,4.12,83.88,54592.5314628804,292074,NA,NA,NA,NA,NA,NA
ISL,Iceland,2005,8.94694996,3.612,14.75,4.12,81.5024390243902,57512.4237338213,296734,NA,87,2.67969,Iceland,Global North,Europe,yes,NA,NA,NA,0.050505050505050504,2.218408701260703,1.780810360551378e-5,0,0.07055657457370497,0.7,0.07010101010101011,0.5399432234432231,1,81.5024390243902,8.94694996,3.612,14.75,4.12,87,57512.4237338213,296734,80.9975609756098,0.050505050505050504,2.0744421355650564,1.6687962214398272e-5,0.0703030303030303,0.5013412698412696
ISL,Iceland,2006,8.55709076,3.603,14.5,4.12,81.1585365853659,59364.2901148281,303782,NA,89.51,2.85265,Iceland,Global North,Europe,yes,NA,NA,NA,0.050505050505050504,2.3480710162562604,2.48965655166948e-5,0,0.06616078270907842,0.7,0.0698989898989899,0.5350836940836942,1,81.1585365853659,8.55709076,3.603,14.5,4.12,89.51,59364.2901148281,303782,81.5024390243902,0.050505050505050504,2.218408701260703,1.780810360551378e-5,0.07010101010101011,0.5399432234432231
ISL,Iceland,2007,8.3535862,3.612,14.78,4.12,81.4536585365854,62940.7473430955,311566,NA,90.6,2.53294,Iceland,Global North,Europe,yes,NA,NA,NA,0.050505050505050504,2.411274002999852,9.33713543599325e-5,0,0.079084475526522785,0.8,0.0698989898989899,0.549696026196026,1,81.4536585365854,8.3535862,3.612,14.78,4.12,90.6,62940.7473430955,311566,81.1585365853659,0.050505050505050504,2.3480710162562604,2.48965655166948e-5,0.0698989898989899,0.5350836940836942
ISL,Iceland,2008,8.34370804,3.641,15.67,3.91,81.609756097561,62831.1728631816,317414,NA,91,2.46413,Iceland,Global North,Europe,yes,NA,NA,NA,0.050505050505050504,2.343607707565643,2.1633387423586198e-5,0,0.07317464651909696,0.8,0.07050505050505051,0.5349568209568212,1,81.609756097561,8.34370804,3.641,15.67,3.91,91,62831.1728631816,317414,81.4536585365854,0.050505050505050504,2.411274002999852,9.33713543599325e-5,0.0698989898989899,0.549696026196026
ISL,Iceland,2009,8.77518463,3.647,16.07,3.7,81.7512195121951,57406.4697506817,318499,NA,93,2.59713,Iceland,Global North,Europe,yes,NA,NA,NA,0.050505050505050504,2.2259609865031766,9.406260572046846e-6,2.0614306328592042e-4,0.07434313649309565,0.8,0.0707070707070707,0.5610075480075479,1,81.7512195121951,8.77518463,3.647,16.07,3.7,93,57406.4697506817,318499,81.609756097561,0.050505050505050504,2.343607707565643,2.1633387423586198e-5,0.07050505050505051,0.5349568209568212
ISL,Iceland,2010,8.36173058,3.589,15.32,3.58,81.8975609756097,56211.8345417402,318041,NA,93.39,NA,Iceland,Global North,Europe,yes,NA,NA,NA,0.050505050505050504,2.290708592414103,1.1068127949270198e-4,2.0614306328592042e-4,0.07780734213139077,0.9,0.06888888888888889,0.5486450771450773,1,81.8975609756097,8.36173058,3.589,15.32,3.58,93.39,56211.8345417402,318041,81.7512195121951,0.050505050505050504,2.2259609865031766,9.406260572046846e-6,0.0707070707070707,0.5610075480075479
ISL,Iceland,2011,8.25498867,3.504,15.69,3.29,82.3585365853659,56813.742648754,319014,NA,94.8196868008949,2.40366,Iceland,Global North,Europe,yes,NA,NA,NA,0.050505050505050504,2.203858189235016,1.7262070648974543e-4,0,0.0766585529743227,0.8,0.07010101010101011,0.5503687423687423,1,82.3585365853659,8.25498867,3.504,15.69,3.29,94.8196868008949,56813.742648754,319014,81.8975609756097,0.050505050505050504,2.290708592414103,1.1068127949270198e-4,0.06888888888888889,0.5486450771450773
ISL,Iceland,2012,8.23091221,3.56,15.96,3.24,82.9170731707317,57173.0434212296,320716,NA,96.2097995545657,NA,Iceland,Global North,Europe,yes,NA,NA,NA,0.06060606060606061,2.3982271817106557,2.0541196832407388e-4,0,0.07622018707831907,0.7333333333333333,0.0703030303030303,0.5691846486846484,1,82.9170731707317,8.23091221,3.56,15.96,3.24,96.2097995545657,57173.0434212296,320716,82.3585365853659,0.050505050505050504,2.203858189235016,1.7262070648974543e-4,0.07010101010101011,0.5503687423687423
ISL,Iceland,2013,8.22651291,3.606,16.26,3.22,82.0609756097561,58671.930709837,323764,NA,96.5468,1.69237,Iceland,Global North,Europe,yes,NA,NA,NA,0.06060606060606061,2.4393262412208827,6.109755850085658e-5,0.0022675736961451248,0.08393428266497996,0.6666666666666667,0.0707070707070707,0.5518717393717393,1,82.0609756097561,8.22651291,3.606,16.26,3.22,96.5468,58671.930709837,323764,82.9170731707317,0.06060606060606061,2.3982271817106557,2.0541196832407388e-4,0.0703030303030303,0.5691846486846484
ISL,Iceland,2014,8.29044247,3.643,16.15,3.16,82.8609756097561,59133.2701459773,327386,NA,98.1580233097118,1.93616,Iceland,Global North,Europe,yes,NA,NA,NA,0.050505050505050504,2.153445738901566,1.4667540668046678e-4,0,0.09005231719114812,0.9,0.0707070707070707,0.5188569763569765,1,82.8609756097561,8.29044247,3.643,16.15,3.16,98.1580233097118,59133.2701459773,327386,82.0609756097561,0.06060606060606061,2.4393262412208827,6.109755850085658e-5,0.0707070707070707,0.5518717393717393
ISL,Iceland,2015,8.13121986,3.773,16.28,3.12,82.4682926829268,60725.7271247657,330815,NA,98.19999695,2.18137,Iceland,Global North,Europe,yes,NA,NA,NA,0.06060606060606061,2.4886968808992656,0.002730389799928818,4.1228612657184083e-4,0.08892718531180303,0.6666666666666667,0.0694949494949495,0.5312016317016317,1,82.4682926829268,8.13121986,3.773,16.28,3.12,98.19999695,60725.7271247657,330815,82.8609756097561,0.050505050505050504,2.153445738901566,1.4667540668046678e-4,0.0707070707070707,0.5188569763569765
ISL,Iceland,2016,8.1556911499999991,3.85,15,3.13,82.2048780487805,63612.5551585223,335439,NA,98.23999786,2.11011,Iceland,Global North,Europe,yes,NA,NA,NA,0.0707070707070707,3.0903254390667283,0.0011327789839088865,0.0010307153164296021,0.09719873614896163,0.6666666666666666,0.0707070707070707,0.5094756909756909,1,82.2048780487805,8.1556911499999991,3.85,15,3.13,98.23999786,63612.5551585223,335439,82.4682926829268,0.06060606060606061,2.4886968808992656,0.002730389799928818,0.0694949494949495,0.5312016317016317
ISL,Iceland,2017,8.3243084,3.872,15.29,3.06,82.6609756097561,64303.3782501037,343400,NA,98.2552011867973,2.08365,Iceland,Global North,Europe,yes,NA,NA,NA,0.08080808080808081,3.4269962257623208,9.757991285146814e-5,6.184291898577613e-4,0.08936859777189488,0.6428571428571429,0.07131313131313131,0.515988566988567,1,82.6609756097561,8.3243084,3.872,15.29,3.06,98.2552011867973,64303.3782501037,343400,82.2048780487805,0.0707070707070707,3.0903254390667283,0.0011327789839088865,0.0707070707070707,0.5094756909756909
ISL,Iceland,2018,8.43817616,3.891,15.47,2.87,82.8609756097561,65521.9313424781,352721,NA,99.0109539916991,2.00081,Iceland,Global North,Europe,yes,NA,NA,NA,0.0707070707070707,3.190870520625594,0.003906795720864565,0,0.08582409223357725,0.7142857142857143,0.0698989898989899,0.5123425463425463,1,82.8609756097561,8.43817616,3.891,15.47,2.87,99.0109539916991,65521.9313424781,352721,82.6609756097561,0.08080808080808081,3.4269962257623208,9.757991285146814e-5,0.07131313131313131,0.515988566988567
ISL,Iceland,2019,8.63996315,3.892,16.16,2.8,83.1634146341463,64826.4324085557,360563,NA,99.5049411693787,2.34018,Iceland,Global North,Europe,yes,NA,NA,NA,0.0707070707070707,3.1508038090405117,0.033209935357609285,0,0.08783421504176313,0.7142857142857143,0.07010101010101011,0.5263535353535355,1,83.1634146341463,8.63996315,3.892,16.16,2.8,99.5049411693787,64826.4324085557,360563,82.8609756097561,0.0707070707070707,3.190870520625594,0.003906795720864565,0.0698989898989899,0.5123425463425463
ISL,Iceland,2020,9.64908886,4.318,16.34,2.83,83.0634146341463,59543.813498684,366463,NA,99.5327519,2.4864,Iceland,Global North,Europe,yes,NA,NA,NA,0.0707070707070707,3.1718240913513798,0.038072614489050784,0,0.08714445060055802,0.6666666666666666,0.0692929292929293,0.5278253968253971,1,83.0634146341463,9.64908886,4.318,16.34,2.83,99.5327519,59543.813498684,366463,83.1634146341463,0.0707070707070707,3.1508038090405117,0.033209935357609285,0.07010101010101011,0.5263535353535355
ISL,Iceland,2021,9.72073746,4.377,15.71,2.83,83.1658536585366,61610.2132740715,372520,NA,99.68701957,2.78171,Iceland,Global North,Europe,yes,NA,NA,NA,0.06060606060606061,3.0449581846569225,0.01717485474223515,2.0614306328592042e-4,0.08792078618874341,0.8,0.0692929292929293,0.5189184704184704,1,83.1658536585366,9.72073746,4.377,15.71,2.83,99.68701957,61610.2132740715,372520,83.0634146341463,0.0707070707070707,3.1718240913513798,0.038072614489050784,0.0692929292929293,0.5278253968253971
ISL,Iceland,2022,9.08145332,4.44,15.64,2.83,82.119512195122,65380.3173049324,382003,NA,97.58339691,2.60089,Iceland,Global North,Europe,yes,NA,NA,NA,0.06060606060606061,3.041207441236492,0.003278124948678447,4.1228612657184083e-4,0.0847755442791046,0.8,0.0696969696969697,0.5222475302475303,1,82.119512195122,9.08145332,4.44,15.64,2.83,97.58339691,65380.3173049324,382003,83.1658536585366,0.06060606060606061,3.0449581846569225,0.01717485474223515,0.0692929292929293,0.5189184704184704
ISL,Iceland,2023,8.70510101,4.373,15.86,2.83,82.4560975609756,68118.3960312086,385663,NA,97.94860077,2.64005,Iceland,Global North,Europe,yes,NA,NA,NA,0.08080808080808081,3.530931161426556,0.001403378969645351,0.006802721088435374,0.08397910764971155,0.6071428571428571,0.0703030303030303,0.5162481407481407,1,82.4560975609756,8.70510101,4.373,15.86,2.83,97.94860077,68118.3960312086,385663,82.119512195122,0.06060606060606061,3.041207441236492,0.003278124948678447,0.0696969696969697,0.5222475302475303
ISL,Iceland,2024,8.98358727,4.373,15.86,2.83,82.809756097561,67310.0573573616,386506,NA,98.209198,NA,Iceland,Global North,Europe,yes,NA,NA,NA,0.0707070707070707,3.2964372347206705,0.0012450785111156283,0.0041228612657184084,0.09296028773483857,0.7142857142857143,0.0707070707070707,0.520127705627706,1,82.809756097561,8.98358727,4.373,15.86,2.83,98.209198,67310.0573573616,386506,82.4560975609756,0.08080808080808081,3.530931161426556,0.001403378969645351,0.0703030303030303,0.5162481407481407
ISR,Israel,2004,6.79696989,3.67,5.532,3.91,80.1463414634146,32675.2080644863,6809000,NA,22.7704855254035,3.74703,Israel,Global North,Middle East,yes,NA,NA,NA,0.09090909090909091,4.063390042721854,0.0033270480592103554,0.039579468150896725,0.11730717718841674,0.4722222222222222,0.0703030303030303,0.5013412698412696,1,80.1463414634146,6.79696989,3.67,5.532,3.91,22.7704855254035,32675.2080644863,6809000,NA,NA,NA,NA,NA,NA
ISR,Israel,2005,6.8828454,3.626,5.606,3.85,80.1512195121951,33512.8909185546,6930100,NA,25.19400024,3.91123,Israel,Global North,Middle East,yes,NA,NA,NA,0.09090909090909091,4.063621165766187,0.005943083709914594,0.3739435168006597,0.11874428737607998,0.4444444444444444,0.07010101010101011,0.5399432234432231,1,80.1512195121951,6.8828454,3.626,5.606,3.85,25.19400024,33512.8909185546,6930100,80.1463414634146,0.09090909090909091,4.063390042721854,0.0033270480592103554,0.0703030303030303,0.5013412698412696
ISR,Israel,2006,6.70000744,3.593,5.595,3.51,80.5536585365854,34770.0262786336,7053700,NA,27.8810997,4.01416,Israel,Global North,Middle East,yes,NA,NA,NA,0.09090909090909091,4.030182962789513,0.012221551201028472,0.18491032776747063,0.1182543312694992,0.5,0.0698989898989899,0.5350836940836942,1,80.5536585365854,6.70000744,3.593,5.595,3.51,27.8810997,34770.0262786336,7053700,80.1512195121951,0.09090909090909091,4.063621165766187,0.005943083709914594,0.07010101010101011,0.5399432234432231
