iso3c,country,year,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes,indicator,value
GHA,Ghana,2022,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,3.67459154
GHA,Ghana,2022,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.143
GHA,Ghana,2022,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,4.467
GHA,Ghana,2022,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
GHA,Ghana,2022,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,65.246
GHA,Ghana,2022,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,6728.45414012286
GHA,Ghana,2022,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,33149152
GHA,Ghana,2022,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GHA,Ghana,2022,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,69.91329956
GHA,Ghana,2022,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
GHA,Ghana,2023,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,2.94686937
GHA,Ghana,2023,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.266
GHA,Ghana,2023,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,4.11
GHA,Ghana,2023,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
GHA,Ghana,2023,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,65.498
GHA,Ghana,2023,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,6808.53775165029
GHA,Ghana,2023,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,33787914
GHA,Ghana,2023,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GHA,Ghana,2023,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,70.67430115
GHA,Ghana,2023,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
GHA,Ghana,2024,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,NA
GHA,Ghana,2024,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
GHA,Ghana,2024,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
GHA,Ghana,2024,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
GHA,Ghana,2024,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,65.695
GHA,Ghana,2024,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,7055.62496009323
GHA,Ghana,2024,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,34427414
GHA,Ghana,2024,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
GHA,Ghana,2024,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,72.17569733
GHA,Ghana,2024,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2004,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.56856203
SEN,Senegal,2004,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.054
SEN,Senegal,2004,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,0.3
SEN,Senegal,2004,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2004,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,60.308
SEN,Senegal,2004,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3240.3020166984
SEN,Senegal,2004,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,10975704
SEN,Senegal,2004,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
SEN,Senegal,2004,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,4.38602398008563
SEN,Senegal,2004,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2005,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,3.67466521
SEN,Senegal,2005,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
SEN,Senegal,2005,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
SEN,Senegal,2005,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2005,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,60.98
SEN,Senegal,2005,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3301.82076160815
SEN,Senegal,2005,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,11235472
SEN,Senegal,2005,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
SEN,Senegal,2005,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,4.78668408310535
SEN,Senegal,2005,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2006,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,3.76337624
SEN,Senegal,2006,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
SEN,Senegal,2006,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
SEN,Senegal,2006,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2006,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,61.801
SEN,Senegal,2006,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3301.03152414193
SEN,Senegal,2006,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,11500094
SEN,Senegal,2006,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,41.8899993896484
SEN,Senegal,2006,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,5.61173865217952
SEN,Senegal,2006,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2007,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,3.41496587
SEN,Senegal,2007,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
SEN,Senegal,2007,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
SEN,Senegal,2007,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2007,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,62.653
SEN,Senegal,2007,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3316.42037834774
SEN,Senegal,2007,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,11770344
SEN,Senegal,2007,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
SEN,Senegal,2007,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,6.889999866
SEN,Senegal,2007,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2008,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,3.50687575
SEN,Senegal,2008,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.062
SEN,Senegal,2008,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,0.436
SEN,Senegal,2008,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2008,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,63.201
SEN,Senegal,2008,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3359.70567090311
SEN,Senegal,2008,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,12048959
SEN,Senegal,2008,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
SEN,Senegal,2008,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,7.1199998859999996
SEN,Senegal,2008,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.29374
SEN,Senegal,2009,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,3.841573
SEN,Senegal,2009,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
SEN,Senegal,2009,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
SEN,Senegal,2009,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2009,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,63.751
SEN,Senegal,2009,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3371.46166688616
SEN,Senegal,2009,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,12337389
SEN,Senegal,2009,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,48.0400009155273
SEN,Senegal,2009,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,7.5
SEN,Senegal,2009,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2010,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.02764368
SEN,Senegal,2010,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
SEN,Senegal,2010,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
SEN,Senegal,2010,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2010,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,64.221
SEN,Senegal,2010,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3403.56707165919
SEN,Senegal,2010,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,12635413
SEN,Senegal,2010,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
SEN,Senegal,2010,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,8
SEN,Senegal,2010,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.4343
SEN,Senegal,2011,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.21416712
SEN,Senegal,2011,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
SEN,Senegal,2011,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
SEN,Senegal,2011,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2011,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,64.799
SEN,Senegal,2011,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3362.87940537332
SEN,Senegal,2011,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,12958897
SEN,Senegal,2011,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,51.810001373291
SEN,Senegal,2011,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,9.800000191
SEN,Senegal,2011,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2012,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.26688004
SEN,Senegal,2012,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
SEN,Senegal,2012,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
SEN,Senegal,2012,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2012,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,65.229
SEN,Senegal,2012,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3405.10864460824
SEN,Senegal,2012,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,13310495
SEN,Senegal,2012,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
SEN,Senegal,2012,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,10.80000019
SEN,Senegal,2012,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2013,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.38573599
SEN,Senegal,2013,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.3179
SEN,Senegal,2013,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
SEN,Senegal,2013,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2013,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,65.638
SEN,Senegal,2013,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3385.42590686562
SEN,Senegal,2013,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,13710849
SEN,Senegal,2013,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,43.5299987792969
SEN,Senegal,2013,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,13.100000380000001
SEN,Senegal,2013,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2014,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.38962269
SEN,Senegal,2014,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
SEN,Senegal,2014,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
SEN,Senegal,2014,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2014,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,66.001
SEN,Senegal,2014,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3484.01219749797
SEN,Senegal,2014,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,14152102
SEN,Senegal,2014,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
SEN,Senegal,2014,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,17.700000760000002
SEN,Senegal,2014,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2015,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.37789631
SEN,Senegal,2015,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.2074
SEN,Senegal,2015,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,0.192
SEN,Senegal,2015,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,0.68
SEN,Senegal,2015,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,66.451
SEN,Senegal,2015,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3593.79477120389
SEN,Senegal,2015,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,14593331
SEN,Senegal,2015,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,43.5900001525879
SEN,Senegal,2015,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,21.700000760000002
SEN,Senegal,2015,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,0.5772
SEN,Senegal,2016,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.25606871
SEN,Senegal,2016,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.077
SEN,Senegal,2016,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,0.299
SEN,Senegal,2016,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,0.72
SEN,Senegal,2016,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,66.724
SEN,Senegal,2016,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3710.05531589724
SEN,Senegal,2016,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,15034521
SEN,Senegal,2016,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,46.0999984741211
SEN,Senegal,2016,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,25.66480064
SEN,Senegal,2016,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2017,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.16359377
SEN,Senegal,2017,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.069
SEN,Senegal,2017,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,0.312
SEN,Senegal,2017,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2017,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,67.059
SEN,Senegal,2017,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3871.4514678592
SEN,Senegal,2017,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,15475002
SEN,Senegal,2017,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,51.9000015258789
SEN,Senegal,2017,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,29.64310074
SEN,Senegal,2017,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2018,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.43182087
SEN,Senegal,2018,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,NA
SEN,Senegal,2018,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,NA
SEN,Senegal,2018,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2018,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,67.379
SEN,Senegal,2018,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,3998.28635303406
SEN,Senegal,2018,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,15914498
SEN,Senegal,2018,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,46.6100006103516
SEN,Senegal,2018,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,35.29999924
SEN,Senegal,2018,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2019,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.49531031
SEN,Senegal,2019,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.088
SEN,Senegal,2019,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,0.539
SEN,Senegal,2019,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,0.71
SEN,Senegal,2019,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,67.668
SEN,Senegal,2019,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,4070.61227058594
SEN,Senegal,2019,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,16352922
SEN,Senegal,2019,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,46.8300018310547
SEN,Senegal,2019,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,43.37969971
SEN,Senegal,2019,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2020,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,5.15119171
SEN,Senegal,2020,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.082
SEN,Senegal,2020,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,0.349
SEN,Senegal,2020,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2020,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,67.496
SEN,Senegal,2020,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,4018.04129277358
SEN,Senegal,2020,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,16789219
SEN,Senegal,2020,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
SEN,Senegal,2020,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,53.30879974
SEN,Senegal,2020,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2021,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.44256258
SEN,Senegal,2021,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.099
SEN,Senegal,2021,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,0.535
SEN,Senegal,2021,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
SEN,Senegal,2021,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.DYN.LE00.IN,66.868
SEN,Senegal,2021,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,NY.GDP.PCAP.PP.KD,4173.67741399619
SEN,Senegal,2021,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SP.POP.TOTL,17220867
SEN,Senegal,2021,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SE.ADT.LITR.ZS,NA
SEN,Senegal,2021,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,IT.NET.USER.ZS,55.04040146
SEN,Senegal,2021,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,GB.XPD.RSDV.GD.ZS,NA
SEN,Senegal,2022,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.XPD.CHEX.GD.ZS,4.0444808
SEN,Senegal,2022,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.PHYS.ZS,0.124
SEN,Senegal,2022,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.NUMW.P3,0.427
SEN,Senegal,2022,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA,SH.MED.BEDS.ZS,NA
