iso3c,year,indicator_code,value,value_text,parent_location,parent_location_code,indicator_label,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes
PAK,2019,UHC_INDEX_REPORTED,52,52,Eastern Mediterranean,EMR,UHC service coverage index,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2019,UHC_SCI_CAPACITY,32,32,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2019,UHC_SCI_INFECT,66,66,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2019,UHC_SCI_NCD,55,55,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2019,UHC_SCI_RMNCH,63,63,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2020,GHED_EXTCHE_SHA2011,6.31032944,6.31,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2020,SDGIHR2018,52,52,Eastern Mediterranean,EMR,IHR SPAR first edition average core capacity score,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2020,UHC_INDEX_REPORTED,54,54,Eastern Mediterranean,EMR,UHC service coverage index,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2020,UHC_SCI_CAPACITY,36,36,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2020,UHC_SCI_INFECT,68,68,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2020,UHC_SCI_NCD,56,56,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2020,UHC_SCI_RMNCH,63,63,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2021,GHED_EXTCHE_SHA2011,10.04524708,10.05,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2021,SDGIHR2021,52,52,Eastern Mediterranean,EMR,IHR SPAR second edition average core capacity score,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2021,UHC_INDEX_REPORTED,55,55,Eastern Mediterranean,EMR,UHC service coverage index,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2021,UHC_SCI_CAPACITY,37,37,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2021,UHC_SCI_INFECT,70,70,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2021,UHC_SCI_NCD,56,56,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2021,UHC_SCI_RMNCH,64,64,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2022,GHED_EXTCHE_SHA2011,13.16667271,13.17,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2022,SDGIHR2021,50,50,Eastern Mediterranean,EMR,IHR SPAR second edition average core capacity score,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2022,UHC_INDEX_REPORTED,55,55,Eastern Mediterranean,EMR,UHC service coverage index,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2022,UHC_SCI_CAPACITY,37,37,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2022,UHC_SCI_INFECT,72,72,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2022,UHC_SCI_NCD,56,56,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2022,UHC_SCI_RMNCH,64,64,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2023,GHED_EXTCHE_SHA2011,9.66909981,9.67,Eastern Mediterranean,EMR,External health expenditure as percentage of current health expenditure,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2023,SDGIHR2021,50.6667,51,Eastern Mediterranean,EMR,IHR SPAR second edition average core capacity score,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2023,UHC_AVAILABILITY_SCORE,57,57,Eastern Mediterranean,EMR,Primary data availability for UHC service coverage index,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2023,UHC_INDEX_REPORTED,56,56,Eastern Mediterranean,EMR,UHC service coverage index,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2023,UHC_SCI_CAPACITY,37,37,Eastern Mediterranean,EMR,UHC service coverage sub-index on service capacity and access,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2023,UHC_SCI_INFECT,72,72,Eastern Mediterranean,EMR,UHC service coverage sub-index on infectious diseases,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2023,UHC_SCI_NCD,56,56,Eastern Mediterranean,EMR,UHC service coverage sub-index on noncommunicable diseases,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2023,UHC_SCI_RMNCH,64,64,Eastern Mediterranean,EMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Pakistan,Global South,South Asia,yes,NA,NA,NA
PAK,2024,SDGIHR2021,52,52,Eastern Mediterranean,EMR,IHR SPAR second edition average core capacity score,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAN,2004,GHED_EXTCHE_SHA2011,0.208444,0.21,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2004,UHC_INDEX_REPORTED,72,72,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2004,UHC_SCI_CAPACITY,71,71,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2004,UHC_SCI_INFECT,66,66,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2004,UHC_SCI_NCD,72,72,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2004,UHC_SCI_RMNCH,78,78,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2005,GHED_EXTCHE_SHA2011,0.24953961,0.25,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2005,UHC_INDEX_REPORTED,72,72,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2005,UHC_SCI_CAPACITY,71,71,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2005,UHC_SCI_INFECT,67,67,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2005,UHC_SCI_NCD,73,73,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2005,UHC_SCI_RMNCH,78,78,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2006,GHED_EXTCHE_SHA2011,0.14609973,0.15,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2006,UHC_INDEX_REPORTED,73,73,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2006,UHC_SCI_CAPACITY,71,71,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2006,UHC_SCI_INFECT,68,68,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2006,UHC_SCI_NCD,74,74,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2006,UHC_SCI_RMNCH,78,78,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2007,GHED_EXTCHE_SHA2011,0.11725353,0.12,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2007,UHC_INDEX_REPORTED,73,73,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2007,UHC_SCI_CAPACITY,70,70,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2007,UHC_SCI_INFECT,69,69,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2007,UHC_SCI_NCD,75,75,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2007,UHC_SCI_RMNCH,78,78,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2008,GHED_EXTCHE_SHA2011,0.17801115,0.18,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2008,UHC_INDEX_REPORTED,73,73,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2008,UHC_SCI_CAPACITY,69,69,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2008,UHC_SCI_INFECT,70,70,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2008,UHC_SCI_NCD,75,75,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2008,UHC_SCI_RMNCH,78,78,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2009,GHED_EXTCHE_SHA2011,0.11212121,0.11,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2009,UHC_INDEX_REPORTED,73,73,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2009,UHC_SCI_CAPACITY,67,67,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2009,UHC_SCI_INFECT,72,72,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2009,UHC_SCI_NCD,76,76,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2009,UHC_SCI_RMNCH,78,78,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2010,GHED_EXTCHE_SHA2011,0.65568179,0.66,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2010,UHC_INDEX_REPORTED,73,73,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2010,UHC_SCI_CAPACITY,66,66,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2010,UHC_SCI_INFECT,73,73,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2010,UHC_SCI_NCD,76,76,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2010,UHC_SCI_RMNCH,78,78,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2011,GHED_EXTCHE_SHA2011,0.25258759,0.25,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2011,SDGIHR,65,65,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2011,UHC_IHR,65,65,Americas,AMR,Compliance with international health regulations,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2011,UHC_INDEX_REPORTED,76,76,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2011,UHC_SCI_CAPACITY,75,75,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2011,UHC_SCI_INFECT,74,74,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2011,UHC_SCI_NCD,77,77,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2011,UHC_SCI_RMNCH,78,78,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2012,GHED_EXTCHE_SHA2011,0.13471705,0.13,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2012,SDGIHR,78,78,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2012,UHC_IHR,78,78,Americas,AMR,Compliance with international health regulations,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2012,UHC_INDEX_REPORTED,78,78,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2012,UHC_SCI_CAPACITY,82,82,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2012,UHC_SCI_INFECT,75,75,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2012,UHC_SCI_NCD,77,77,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2012,UHC_SCI_RMNCH,77,77,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2013,GHED_EXTCHE_SHA2011,0.18938561,0.19,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2013,SDGIHR,71,71,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2013,UHC_IHR,71,71,Americas,AMR,Compliance with international health regulations,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2013,UHC_INDEX_REPORTED,78,78,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2013,UHC_SCI_CAPACITY,81,81,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2013,UHC_SCI_INFECT,76,76,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2013,UHC_SCI_NCD,78,78,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2013,UHC_SCI_RMNCH,77,77,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2014,GHED_EXTCHE_SHA2011,0.50273293,0.50,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2014,SDGIHR,68,68,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2014,UHC_IHR,68,68,Americas,AMR,Compliance with international health regulations,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2014,UHC_INDEX_REPORTED,78,78,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2014,UHC_SCI_CAPACITY,80,80,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2014,UHC_SCI_INFECT,77,77,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2014,UHC_SCI_NCD,78,78,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2014,UHC_SCI_RMNCH,77,77,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2015,GHED_EXTCHE_SHA2011,0.09704008,0.10,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2015,SDGIHR,70,70,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2015,UHC_IHR,70,70,Americas,AMR,Compliance with international health regulations,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2015,UHC_INDEX_REPORTED,78,78,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2015,UHC_SCI_CAPACITY,80,80,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2015,UHC_SCI_INFECT,78,78,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2015,UHC_SCI_NCD,79,79,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2015,UHC_SCI_RMNCH,76,76,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2016,GHED_EXTCHE_SHA2011,0.08500462,0.09,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2016,SDGIHR,71,71,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2016,UHC_IHR,71,71,Americas,AMR,Compliance with international health regulations,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2016,UHC_INDEX_REPORTED,79,79,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2016,UHC_SCI_CAPACITY,81,81,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2016,UHC_SCI_INFECT,80,80,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2016,UHC_SCI_NCD,79,79,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2016,UHC_SCI_RMNCH,77,77,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2017,GHED_EXTCHE_SHA2011,0.05576079,0.06,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2017,SDGIHR,75.69974,76,Americas,AMR,Average of 13 International Health Regulations core capacity scores,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2017,UHC_INDEX_REPORTED,80,80,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2017,UHC_SCI_CAPACITY,84,84,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2017,UHC_SCI_INFECT,81,81,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2017,UHC_SCI_NCD,80,80,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2017,UHC_SCI_RMNCH,77,77,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2018,GHED_EXTCHE_SHA2011,0.08308023,0.08,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2018,SDGIHR2018,71,71,Americas,AMR,IHR SPAR first edition average core capacity score,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2018,UHC_INDEX_REPORTED,80,80,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2018,UHC_SCI_CAPACITY,82,82,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2018,UHC_SCI_INFECT,82,82,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2018,UHC_SCI_NCD,80,80,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2018,UHC_SCI_RMNCH,77,77,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2019,GHED_EXTCHE_SHA2011,0.08270984,0.08,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2019,SDGIHR2018,76,76,Americas,AMR,IHR SPAR first edition average core capacity score,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2019,UHC_INDEX_REPORTED,81,81,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2019,UHC_SCI_CAPACITY,85,85,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2019,UHC_SCI_INFECT,83,83,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2019,UHC_SCI_NCD,81,81,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2019,UHC_SCI_RMNCH,77,77,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2020,GHED_EXTCHE_SHA2011,0.24489012,0.24,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2020,SDGIHR2018,79,79,Americas,AMR,IHR SPAR first edition average core capacity score,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2020,UHC_INDEX_REPORTED,82,82,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2020,UHC_SCI_CAPACITY,88,88,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2020,UHC_SCI_INFECT,84,84,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2020,UHC_SCI_NCD,81,81,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2020,UHC_SCI_RMNCH,76,76,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2021,GHED_EXTCHE_SHA2011,1.08182478,1.08,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2021,SDGIHR2021,76,76,Americas,AMR,IHR SPAR second edition average core capacity score,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2021,UHC_INDEX_REPORTED,83,83,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2021,UHC_SCI_CAPACITY,89,89,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2021,UHC_SCI_INFECT,85,85,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2021,UHC_SCI_NCD,81,81,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2021,UHC_SCI_RMNCH,77,77,Americas,AMR,"UHC service coverage sub-index on reproductive, maternal, newborn and child health",Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2022,GHED_EXTCHE_SHA2011,0.3851499,0.39,Americas,AMR,External health expenditure as percentage of current health expenditure,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2022,SDGIHR2021,75,75,Americas,AMR,IHR SPAR second edition average core capacity score,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2022,UHC_INDEX_REPORTED,82,82,Americas,AMR,UHC service coverage index,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2022,UHC_SCI_CAPACITY,85,85,Americas,AMR,UHC service coverage sub-index on service capacity and access,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2022,UHC_SCI_INFECT,87,87,Americas,AMR,UHC service coverage sub-index on infectious diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PAN,2022,UHC_SCI_NCD,81,81,Americas,AMR,UHC service coverage sub-index on noncommunicable diseases,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
