iso3c,year,un_degree,un_strength,un_eigen,un_betweenness,un_closeness,un_local_clustering,un_network_density,un_network_clustering,un_network_components,country_name_wdi,global_group,region,include_flag,who_name_override,wgi_name_override,notes
GBR,2005,0.12121212121212122,9.60023166023166,0.3458000885517366,0.0026798598227169654,0.49970650876760825,0.712121212121212,0.15313131313131315,0.6098658794170678,2,United Kingdom,Global North,Europe,yes,NA,NA,NA
GEO,2005,0.13131313131313133,12.721635367762127,0.4923496510125193,0,0.5495510070621694,0.782051282051282,0.15313131313131315,0.6098658794170678,2,Georgia,Global South,Europe & Central Asia,yes,NA,NA,NA
GHA,2005,0.25252525252525254,23.803775225212345,0,0.008451865594722737,0.5983488461266792,0.4766666666666666,0.15313131313131315,0.6098658794170678,2,Ghana,Global South,Sub-Saharan Africa,yes,NA,NA,NA
GRC,2005,0.1414141414141414,13.318444916071774,0.39958382819743854,0.00474129045557617,0.5556422818993874,0.5164835164835165,0.15313131313131315,0.6098658794170678,2,Greece,Global North,Europe,yes,NA,NA,NA
GTM,2005,0.12121212121212122,10.560662822738756,0,8.245722531436817e-4,0.4186659614734612,0.712121212121212,0.15313131313131315,0.6098658794170678,2,Guatemala,Global South,Latin America & Caribbean,yes,NA,NA,NA
HRV,2005,0.20202020202020202,18.9542042042042,0.6648890267994854,0.002680105231125639,0.6149048648228758,0.5578947368421052,0.15313131313131315,0.6098658794170678,2,Croatia,Global North,Europe,yes,NA,NA,NA
HUN,2005,0.21212121212121213,19.546126126126122,0.6508084488456531,0.005227444513158799,0.6194070146572209,0.5333333333333333,0.15313131313131315,0.6098658794170678,2,Hungary,Global North,Europe,yes,NA,NA,NA
IDN,2005,0.1111111111111111,10.355611899365517,0,0,0.4967626886516535,0.8,0.15313131313131315,0.6098658794170678,2,Indonesia,Global South,East Asia & Pacific,yes,NA,NA,NA
IND,2005,0.10101010101010101,8.127407401036427,0,0,0.45488881770316986,0.4666666666666667,0.15313131313131315,0.6098658794170678,2,India,Global South,South Asia,yes,NA,NA,NA
IRL,2005,0.1414141414141414,13.132252252252254,0.4766926480696448,0.001906823335394764,0.5497169265095422,0.6373626373626374,0.15313131313131315,0.6098658794170678,2,Ireland,Global North,Europe,yes,NA,NA,NA
IRN,2005,0.1111111111111111,10.435299721031502,0,0,0.41071265965960246,0.8181818181818181,0.15313131313131315,0.6098658794170678,2,"Iran, Islamic Rep.",Global South,Middle East & North Africa,yes,NA,NA,NA
IRQ,2005,0.12121212121212122,11.150004133314091,0,0,0.5145037130073389,0.6363636363636364,0.15313131313131315,0.6098658794170678,2,Iraq,Global South,Middle East & North Africa,yes,NA,NA,NA
ISL,2005,0.1111111111111111,10.626306306306306,0.44033284430607805,2.748574177145606e-4,0.5348574944260136,0.8181818181818181,0.15313131313131315,0.6098658794170678,2,Iceland,Global North,Europe,yes,NA,NA,NA
ISR,2005,0.10101010101010101,4.924430641821946,0.11917446869719726,0,0.3339329330700012,0.5555555555555556,0.15313131313131315,0.6098658794170678,2,Israel,Global North,Middle East,yes,NA,NA,NA
ITA,2005,0.21212121212121213,20.306496347785178,0.6926122147834902,0.010101010101010102,0.6227959494599848,0.5380952380952382,0.15313131313131315,0.6098658794170678,2,Italy,Global North,Europe,yes,NA,NA,NA
JOR,2005,0.18181818181818182,17.203211160961995,0,0.0045351473922902496,0.562428868751025,0.45098039215686275,0.15313131313131315,0.6098658794170678,2,Jordan,Global South,Middle East & North Africa,yes,NA,NA,NA
JPN,2005,0.10101010101010101,8.560000000000002,0.2824504654965181,0,0.4894774988067057,0.6888888888888889,0.15313131313131315,0.6098658794170678,2,Japan,Global North,East Asia & Pacific,yes,NA,NA,NA
KAZ,2005,0.10101010101010101,8.833294479276896,0,4.1228612657184083e-4,0.49308315534333813,0.6222222222222222,0.15313131313131315,0.6098658794170678,2,Kazakhstan,Global South,Europe & Central Asia,yes,NA,NA,NA
KEN,2005,0.18181818181818182,17.286822634952433,0,0.0020614306328592042,0.5346818887142045,0.5620915032679739,0.15313131313131315,0.6098658794170678,2,Kenya,Global South,Sub-Saharan Africa,yes,NA,NA,NA
KHM,2005,0.5050505050505051,47.37963850881694,0,0.16821273964131106,0.8208335626927346,0.2342857142857143,0.15313131313131315,0.6098658794170678,2,Cambodia,Global South,East Asia & Pacific,yes,NA,NA,NA
KOR,2005,0.10101010101010101,8.44,0.3429429929866999,0,0.48292821751832926,0.7777777777777778,0.15313131313131315,0.6098658794170678,2,"Korea, Rep.",Global North,East Asia & Pacific,yes,NA,NA,NA
KWT,2005,0.21212121212121213,20.00819492831067,0,6.184291898577613e-4,0.5610937088195866,0.5380952380952382,0.15313131313131315,0.6098658794170678,2,Kuwait,Global South,Middle East & North Africa,yes,NA,NA,NA
LAO,2005,0.15151515151515152,14.121477980249717,0,0,0.5478741610952284,0.5333333333333333,0.15313131313131315,0.6098658794170678,2,Lao PDR,Global South,East Asia & Pacific,yes,NA,NA,NA
LKA,2005,0.12121212121212122,11.347155141390697,0,0,0.5073913057383331,0.6515151515151515,0.15313131313131315,0.6098658794170678,2,Sri Lanka,Global South,South Asia,yes,NA,NA,NA
LTU,2005,0.31313131313131315,29.579849849849854,0.9420847679312425,0.0072289954943016155,0.7501174819872602,0.4236559139784946,0.15313131313131315,0.6098658794170678,2,Lithuania,Global North,Europe,yes,NA,NA,NA
LUX,2005,0.31313131313131315,29.579849849849854,0.9420847679312425,0.0072289954943016155,0.7501174819872602,0.4236559139784946,0.15313131313131315,0.6098658794170678,2,Luxembourg,Global North,Europe,yes,NA,NA,NA
LVA,2005,0.15151515151515152,13.192196482196483,0.4582057151444176,0.003195217480931767,0.5542625746352833,0.6095238095238095,0.15313131313131315,0.6098658794170678,2,Latvia,Global North,Europe,yes,NA,NA,NA
MAR,2005,0.1414141414141414,13.380784676941847,0,2.0614306328592042e-4,0.5307274636002248,0.5934065934065934,0.15313131313131315,0.6098658794170678,2,Morocco,Global South,Middle East & North Africa,yes,NA,NA,NA
MEX,2005,0.12121212121212122,10.928742225337661,0,2.0614306328592042e-4,0.5012092280934602,0.8484848484848485,0.15313131313131315,0.6098658794170678,2,Mexico,Global South,Latin America & Caribbean,yes,NA,NA,NA
MLT,2005,0.1111111111111111,10.126726726726728,0.28856812223434986,2.0614306328592042e-4,0.4961879619266539,0.4727272727272728,0.15313131313131315,0.6098658794170678,2,Malta,Global North,Europe,yes,NA,NA,NA
MMR,2005,0.18181818181818182,16.692420622218158,0,0,0.53637740546444,0.6209150326797386,0.15313131313131315,0.6098658794170678,2,Myanmar,Global South,East Asia & Pacific,yes,NA,NA,NA
MNG,2005,0.2828282828282828,25.91195553248217,0,0.03153988868274583,0.6125902383109268,0.2830687830687831,0.15313131313131315,0.6098658794170678,2,Mongolia,Global South,East Asia & Pacific,yes,NA,NA,NA
MYS,2005,0.16161616161616163,15.097813077628045,0,4.1228612657184083e-4,0.5304029695185998,0.65,0.15313131313131315,0.6098658794170678,2,Malaysia,Global South,East Asia & Pacific,yes,NA,NA,NA
NAM,2005,0.13131313131313133,12.606119553927691,0,3.0921459492888067e-4,0.5223108244243961,0.717948717948718,0.15313131313131315,0.6098658794170678,2,Namibia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
NGA,2005,0.18181818181818182,17.37151426605335,0,0.0017522160379303236,0.5492639904178491,0.5620915032679739,0.15313131313131315,0.6098658794170678,2,Nigeria,Global South,Sub-Saharan Africa,yes,NA,NA,NA
NLD,2005,0.16161616161616163,14.657837837837837,0.5001764876656005,0.002456538170823885,0.5760237619323741,0.625,0.15313131313131315,0.6098658794170678,2,Netherlands,Global North,Europe,yes,NA,NA,NA
NOR,2005,0.21212121212121213,20.132432432432434,0.6895319062586175,0.002968705519725928,0.6292167338371016,0.5285714285714286,0.15313131313131315,0.6098658794170678,2,Norway,Global North,Europe,yes,NA,NA,NA
NPL,2005,0.13131313131313133,12.466238092061836,0,2.0614306328592042e-4,0.5218479141083809,0.717948717948718,0.15313131313131315,0.6098658794170678,2,Nepal,Global South,South Asia,yes,NA,NA,NA
NZL,2005,0.12121212121212122,10.88972972972973,0.3970365099356787,2.0614306328592042e-4,0.526952450580146,0.696969696969697,0.15313131313131315,0.6098658794170678,2,New Zealand,Global North,East Asia & Pacific,yes,NA,NA,NA
OMN,2005,0.20202020202020202,19.254001549616174,0,0.00968872397443826,0.5079220256421425,0.5421052631578948,0.15313131313131315,0.6098658794170678,2,Oman,Global South,Middle East & North Africa,yes,NA,NA,NA
PAK,2005,0.1111111111111111,9.830235251810596,0,0,0.40316710664584593,0.6909090909090909,0.15313131313131315,0.6098658794170678,2,Pakistan,Global South,South Asia,yes,NA,NA,NA
PAN,2005,0.10101010101010101,9.37776216283248,0,0,0.4967907474293219,0.8888888888888888,0.15313131313131315,0.6098658794170678,2,Panama,Global South,Latin America & Caribbean,yes,NA,NA,NA
PER,2005,0.13131313131313133,11.940495113665953,0,0.010101010101010102,0.5119741223732074,0.7435897435897436,0.15313131313131315,0.6098658794170678,2,Peru,Global South,Latin America & Caribbean,yes,NA,NA,NA
PHL,2005,0.16161616161616163,14.760761241565282,0,0.001443001443001443,0.5383493376171533,0.5666666666666667,0.15313131313131315,0.6098658794170678,2,Philippines,Global South,East Asia & Pacific,yes,NA,NA,NA
POL,2005,0.16161616161616163,14.222638958195839,0.5069744152391061,2.748574177145606e-4,0.5738781099860585,0.625,0.15313131313131315,0.6098658794170678,2,Poland,Global North,Europe,yes,NA,NA,NA
PRT,2005,0.13131313131313133,12.19328828828829,0.35638116798912484,0.001484230055658627,0.534903537688828,0.576923076923077,0.15313131313131315,0.6098658794170678,2,Portugal,Global North,Europe,yes,NA,NA,NA
PRY,2005,0.15151515151515152,13.587525144308042,0,0.0030921459492888066,0.5248738142711058,0.6571428571428571,0.15313131313131315,0.6098658794170678,2,Paraguay,Global South,Latin America & Caribbean,yes,NA,NA,NA
QAT,2005,0.1919191919191919,18.118671118786857,0,2.0614306328592042e-4,0.5507046794957733,0.5614035087719298,0.15313131313131315,0.6098658794170678,2,Qatar,Global South,Middle East & North Africa,yes,NA,NA,NA
ROU,2005,0.13131313131313133,11.757601887601886,0.41581528152152647,5.153576582148011e-4,0.5484458193499423,0.6282051282051282,0.15313131313131315,0.6098658794170678,2,Romania,Global North,Europe,yes,NA,NA,NA
RWA,2005,0.1111111111111111,10.140345065562455,0,0.007833436404864976,0.49930919600577994,0.6363636363636364,0.15313131313131315,0.6098658794170678,2,Rwanda,Global South,Sub-Saharan Africa,yes,NA,NA,NA
SAU,2005,0.13131313131313133,12.357959506247179,0,0,0.5082035022593532,0.6666666666666666,0.15313131313131315,0.6098658794170678,2,Saudi Arabia,Global South,Middle East & North Africa,yes,NA,NA,NA
SEN,2005,0.2222222222222222,21.20786640185617,0,0.010719439290867862,0.5710921554232924,0.4415584415584416,0.15313131313131315,0.6098658794170678,2,Senegal,Global South,Sub-Saharan Africa,yes,NA,NA,NA
SGP,2005,0.12121212121212122,11.28709040657482,0,0,0.5169957024148809,0.6515151515151515,0.15313131313131315,0.6098658794170678,2,Singapore,Global North,East Asia & Pacific,yes,NA,NA,NA
SVK,2005,0.1414141414141414,13.502237237237239,0.5034356409979094,0.0022366522366522364,0.5563847286271539,0.5824175824175823,0.15313131313131315,0.6098658794170678,2,Slovak Republic,Global North,Europe,yes,NA,NA,NA
SVN,2005,0.15151515151515152,14.421981981981979,0.5259131192089915,0.0018398268398268393,0.5695873642181707,0.7047619047619048,0.15313131313131315,0.6098658794170678,2,Slovenia,Global North,Europe,yes,NA,NA,NA
SWE,2005,0.13131313131313133,12.346666666666666,0.46003928251374226,7.902150759293616e-4,0.5438172894003075,0.6923076923076924,0.15313131313131315,0.6098658794170678,2,Sweden,Global North,Europe,yes,NA,NA,NA
THA,2005,0.15151515151515152,13.746177991348624,0,0.0015460729746444033,0.5306089619837868,0.5619047619047619,0.15313131313131315,0.6098658794170678,2,Thailand,Global South,East Asia & Pacific,yes,NA,NA,NA
TUN,2005,0.18181818181818182,16.967621996768326,0,0.0012368583797155227,0.5505073719263572,0.43790849673202614,0.15313131313131315,0.6098658794170678,2,Tunisia,Global South,Middle East & North Africa,yes,NA,NA,NA
TUR,2005,0.10101010101010101,8.929186228482004,0.33323880814016826,0,0.49562721915084446,0.6888888888888889,0.15313131313131315,0.6098658794170678,2,Turkiye,Global South,Europe & Central Asia,yes,NA,NA,NA
TZA,2005,0.1717171717171717,16.155980504173883,0,6.184291898577613e-4,0.5450822628298052,0.5735294117647058,0.15313131313131315,0.6098658794170678,2,Tanzania,Global South,Sub-Saharan Africa,yes,NA,NA,NA
UGA,2005,0.10101010101010101,8.135820851055529,0,4.1228612657184083e-4,0.4155571824135228,0.5555555555555556,0.15313131313131315,0.6098658794170678,2,Uganda,Global South,Sub-Saharan Africa,yes,NA,NA,NA
URY,2005,0.12121212121212122,10.80798854326195,0,2.0614306328592042e-4,0.5040028237137315,0.7727272727272727,0.15313131313131315,0.6098658794170678,2,Uruguay,Global South,Latin America & Caribbean,yes,NA,NA,NA
USA,2005,0.10101010101010101,4.115102297055841,0.0921717881402485,0,0.2879916949055619,0.4444444444444444,0.15313131313131315,0.6098658794170678,2,United States,Global North,North America,yes,NA,NA,NA
UZB,2005,0.10101010101010101,8.98726412350505,0,0,0.48194139787331103,0.8,0.15313131313131315,0.6098658794170678,2,Uzbekistan,Global South,Europe & Central Asia,yes,NA,NA,NA
VNM,2005,0.20202020202020202,19.115823225942403,0,0.021438878581735724,0.5500233371417242,0.5631578947368421,0.15313131313131315,0.6098658794170678,2,Viet Nam,Global South,East Asia & Pacific,yes,NA,NA,NA
ZAF,2005,0.1111111111111111,10.247341109522731,0,0,0.5028358782152066,0.5818181818181818,0.15313131313131315,0.6098658794170678,2,South Africa,Global South,Sub-Saharan Africa,yes,NA,NA,NA
ZMB,2005,0.15151515151515152,14.421966316343154,0,0,0.5360596783512709,0.6,0.15313131313131315,0.6098658794170678,2,Zambia,Global South,Sub-Saharan Africa,yes,NA,NA,NA
ZWE,2005,0.18181818181818182,17.109045138576704,0,0.0037105751391465678,0.5629091256624247,0.5686274509803921,0.15313131313131315,0.6098658794170678,2,Zimbabwe,Global South,Sub-Saharan Africa,yes,NA,NA,NA
AGO,2006,0.15151515151515152,14.064592766128518,2.7448498774461922e-15,0.004947433518862091,0.5285543741485592,0.5523809523809524,0.1496969696969697,0.5817354365182462,2,Angola,Global South,Sub-Saharan Africa,yes,NA,NA,NA
ARE,2006,0.1414141414141414,13.487134686696363,2.3971296591267444e-15,0.007833436404864976,0.5171495295741734,0.46153846153846156,0.1496969696969697,0.5817354365182462,2,United Arab Emirates,Global South,Middle East & North Africa,yes,NA,NA,NA
ARG,2006,0.10101010101010101,9.223242027499454,1.5795661778789572e-15,0,0.43294149528482295,0.8,0.1496969696969697,0.5817354365182462,2,Argentina,Global South,Latin America & Caribbean,yes,NA,NA,NA
AUS,2006,0.12121212121212122,8.597227722772276,0.30167339625019396,0.0041228612657184084,0.4818909797801822,0.6060606060606061,0.1496969696969697,0.5817354365182462,2,Australia,Global North,East Asia & Pacific,yes,NA,NA,NA
AUT,2006,0.1414141414141414,13.523952395239526,0.4957373222928074,0.0010307153164296021,0.5278897080864589,0.6813186813186813,0.1496969696969697,0.5817354365182462,2,Austria,Global North,Europe,yes,NA,NA,NA
AZE,2006,0.10101010101010101,9.049877557381064,1.5195702202559358e-15,2.0614306328592042e-4,0.4703767947760014,0.5111111111111111,0.1496969696969697,0.5817354365182462,2,Azerbaijan,Global South,Europe & Central Asia,yes,NA,NA,NA
BEL,2006,0.12121212121212122,11.70989898989899,0.5296263432447701,0.0018552875695732839,0.5447989762765062,0.8030303030303031,0.1496969696969697,0.5817354365182462,2,Belgium,Global North,Europe,yes,NA,NA,NA
BGD,2006,0.13131313131313133,12.471882624080854,2.216945591120883e-15,0.0045351473922902496,0.5064674197479689,0.6282051282051282,0.1496969696969697,0.5817354365182462,2,Bangladesh,Global South,South Asia,yes,NA,NA,NA
BGR,2006,0.30303030303030304,27.53033754395848,0.9609631219627794,0.008689502737121785,0.7199985358175865,0.4114942528735632,0.1496969696969697,0.5817354365182462,2,Bulgaria,Global North,Europe,yes,NA,NA,NA
BOL,2006,0.13131313131313133,12.361224108226464,2.4475511701200685e-15,0,0.507691044717504,0.5641025641025641,0.1496969696969697,0.5817354365182462,2,Bolivia,Global South,Latin America & Caribbean,yes,NA,NA,NA
BRA,2006,0.12121212121212122,11.264353145594189,2.140993736495483e-15,0,0.4877195639981282,0.5909090909090909,0.1496969696969697,0.5817354365182462,2,Brazil,Global South,Latin America & Caribbean,yes,NA,NA,NA
BWA,2006,0.12121212121212122,11.329316179983774,2.2282483989750553e-15,0.0024737167594310453,0.5249448194818194,0.5151515151515151,0.1496969696969697,0.5817354365182462,2,Botswana,Global South,Sub-Saharan Africa,yes,NA,NA,NA
CAN,2006,0.12121212121212122,8.89910891089109,0.3420974403564305,4.1228612657184083e-4,0.4691863568539693,0.5757575757575757,0.1496969696969697,0.5817354365182462,2,Canada,Global North,North America,yes,NA,NA,NA
CHE,2006,0.15151515151515152,14.454548454845483,0.5428927699078459,5.668934240362812e-4,0.5352761314146987,0.6761904761904762,0.1496969696969697,0.5817354365182462,2,Switzerland,Global North,Europe,yes,NA,NA,NA
CHL,2006,0.12121212121212122,11.201478759084507,1.8769542994946946e-15,0,0.4994068790273038,0.6060606060606061,0.1496969696969697,0.5817354365182462,2,Chile,Global North,Latin America & Caribbean,yes,NA,NA,NA
CHN,2006,0.12121212121212122,11.39503594325143,1.5897991024275543e-15,2.0614306328592042e-4,0.4312210171764765,0.5757575757575757,0.1496969696969697,0.5817354365182462,2,China,Global South,East Asia & Pacific,yes,NA,NA,NA
CMR,2006,0.10101010101010101,8.493903264004427,1.4192647224779662e-15,0,0.4249537215022627,0.6666666666666666,0.1496969696969697,0.5817354365182462,2,Cameroon,Global South,Sub-Saharan Africa,yes,NA,NA,NA
COL,2006,0.12121212121212122,11.07402657069867,2.182783008280581e-15,0,0.4860049252648079,0.696969696969697,0.1496969696969697,0.5817354365182462,2,Colombia,Global South,Latin America & Caribbean,yes,NA,NA,NA
CRI,2006,0.1717171717171717,15.962675772335395,2.891439023332644e-15,6.184291898577613e-4,0.5281080486761301,0.4338235294117647,0.1496969696969697,0.5817354365182462,2,Costa Rica,Global South,Latin America & Caribbean,yes,NA,NA,NA
CYP,2006,0.1111111111111111,10.583883225267613,0.4238312745436513,0.0010307153164296021,0.5261828709461257,0.6181818181818182,0.1496969696969697,0.5817354365182462,2,Cyprus,Global North,Europe,yes,NA,NA,NA
